,name,last_modified,size
0,VNP46A3.A2017091.h00v01.001.2021125161250.h5,2021-05-05 16:20,607824
1,VNP46A3.A2017091.h00v02.001.2021125095554.h5,2021-05-05 10:03,1697367
2,VNP46A3.A2017091.h00v03.001.2021125122140.h5,2021-05-05 12:27,924382
3,VNP46A3.A2017091.h00v06.001.2021125095644.h5,2021-05-05 10:08,613863
4,VNP46A3.A2017091.h00v09.001.2021125095702.h5,2021-05-05 10:30,630552
5,VNP46A3.A2017091.h00v10.001.2021125095626.h5,2021-05-05 10:02,829392
6,VNP46A3.A2017091.h00v11.001.2021125095638.h5,2021-05-05 10:02,653672
7,VNP46A3.A2017091.h00v13.001.2021125095701.h5,2021-05-05 10:09,658787
8,VNP46A3.A2017091.h00v14.001.2021125095648.h5,2021-05-05 10:06,608816
9,VNP46A3.A2017091.h00v15.001.2021125095726.h5,2021-05-05 10:05,608816
10,VNP46A3.A2017091.h00v16.001.2021125122151.h5,2021-05-05 12:27,639607
11,VNP46A3.A2017091.h00v17.001.2021125121710.h5,2021-05-05 12:20,692242
12,VNP46A3.A2017091.h01v02.001.2021125095639.h5,2021-05-05 10:01,3777831
13,VNP46A3.A2017091.h01v03.001.2021125095652.h5,2021-05-05 10:08,2458162
14,VNP46A3.A2017091.h01v06.001.2021125095730.h5,2021-05-05 10:06,619859
15,VNP46A3.A2017091.h01v08.001.2021125095706.h5,2021-05-05 10:06,612942
16,VNP46A3.A2017091.h01v16.001.2021125095732.h5,2021-05-05 10:06,963239
17,VNP46A3.A2017091.h01v17.001.2021125095654.h5,2021-05-05 10:04,760937
18,VNP46A3.A2017091.h02v01.001.2021125161252.h5,2021-05-05 16:26,607824
19,VNP46A3.A2017091.h02v02.001.2021125121837.h5,2021-05-05 12:25,10677599
20,VNP46A3.A2017091.h02v03.001.2021125095733.h5,2021-05-05 10:04,4984392
21,VNP46A3.A2017091.h02v06.001.2021125122143.h5,2021-05-05 12:26,900618
22,VNP46A3.A2017091.h02v07.001.2021125095803.h5,2021-05-05 10:07,800161
23,VNP46A3.A2017091.h02v08.001.2021125095833.h5,2021-05-05 10:06,638122
24,VNP46A3.A2017091.h02v10.001.2021125095824.h5,2021-05-05 10:06,663555
25,VNP46A3.A2017091.h02v16.001.2021125095847.h5,2021-05-05 10:08,2521733
26,VNP46A3.A2017091.h02v17.001.2021125095809.h5,2021-05-05 10:03,1093276
27,VNP46A3.A2017091.h03v02.001.2021125095818.h5,2021-05-05 10:08,11310997
28,VNP46A3.A2017091.h03v03.001.2021125095838.h5,2021-05-05 10:07,782184
29,VNP46A3.A2017091.h03v09.001.2021125095936.h5,2021-05-05 10:12,633452
30,VNP46A3.A2017091.h03v10.001.2021125100009.h5,2021-05-05 10:30,959359
31,VNP46A3.A2017091.h03v11.001.2021125095940.h5,2021-05-05 10:12,630348
32,VNP46A3.A2017091.h03v16.001.2021125122106.h5,2021-05-05 12:27,5726081
33,VNP46A3.A2017091.h03v17.001.2021125095907.h5,2021-05-05 10:03,2285611
34,VNP46A3.A2017091.h04v02.001.2021125122252.h5,2021-05-05 12:30,10867364
35,VNP46A3.A2017091.h04v03.001.2021125100012.h5,2021-05-05 10:30,8918190
36,VNP46A3.A2017091.h04v09.001.2021125095940.h5,2021-05-05 10:04,632978
37,VNP46A3.A2017091.h04v10.001.2021125095935.h5,2021-05-05 10:07,631586
38,VNP46A3.A2017091.h04v11.001.2021125095939.h5,2021-05-05 10:08,656695
39,VNP46A3.A2017091.h04v16.001.2021125100015.h5,2021-05-05 10:10,7655476
40,VNP46A3.A2017091.h04v17.001.2021125121802.h5,2021-05-05 12:22,2988760
41,VNP46A3.A2017091.h05v01.001.2021125161256.h5,2021-05-05 16:26,607824
42,VNP46A3.A2017091.h05v02.001.2021125095942.h5,2021-05-05 10:08,11824205
43,VNP46A3.A2017091.h05v03.001.2021125100010.h5,2021-05-05 10:12,28581212
44,VNP46A3.A2017091.h05v04.001.2021125100043.h5,2021-05-05 10:12,11545179
45,VNP46A3.A2017091.h05v05.001.2021125100036.h5,2021-05-05 10:08,3825646
46,VNP46A3.A2017091.h05v16.001.2021125100013.h5,2021-05-05 10:10,10839586
47,VNP46A3.A2017091.h05v17.001.2021125100009.h5,2021-05-05 10:04,3670212
48,VNP46A3.A2017091.h06v01.001.2021125161257.h5,2021-05-05 16:26,607824
49,VNP46A3.A2017091.h06v02.001.2021125100014.h5,2021-05-05 10:05,7889836
50,VNP46A3.A2017091.h06v03.001.2021125100022.h5,2021-05-05 10:07,23933361
51,VNP46A3.A2017091.h06v04.001.2021125100045.h5,2021-05-05 10:08,20626681
52,VNP46A3.A2017091.h06v05.001.2021125100046.h5,2021-05-05 10:07,12348491
53,VNP46A3.A2017091.h06v06.001.2021125100053.h5,2021-05-05 10:10,2389684
54,VNP46A3.A2017091.h06v16.001.2021125100120.h5,2021-05-05 10:30,10363540
55,VNP46A3.A2017091.h06v17.001.2021125100051.h5,2021-05-05 10:07,4524837
56,VNP46A3.A2017091.h07v01.001.2021125161259.h5,2021-05-05 16:26,607824
57,VNP46A3.A2017091.h07v02.001.2021125100039.h5,2021-05-05 10:06,6795645
58,VNP46A3.A2017091.h07v03.001.2021125122547.h5,2021-05-05 12:35,25536214
59,VNP46A3.A2017091.h07v04.001.2021125100101.h5,2021-05-05 10:10,14866525
60,VNP46A3.A2017091.h07v05.001.2021125100159.h5,2021-05-05 10:30,13757218
61,VNP46A3.A2017091.h07v06.001.2021125100207.h5,2021-05-05 10:34,11160435
62,VNP46A3.A2017091.h07v07.001.2021125100207.h5,2021-05-05 10:30,2476562
63,VNP46A3.A2017091.h07v16.001.2021125100223.h5,2021-05-05 10:30,9574198
64,VNP46A3.A2017091.h07v17.001.2021125100224.h5,2021-05-05 10:08,4737994
65,VNP46A3.A2017091.h08v00.001.2021125161255.h5,2021-05-05 16:20,606208
