,name,last_modified,size
0,VNP46A3.A2016061.h00v01.001.2021125064141.h5,2021-05-05 06:51,1188456
1,VNP46A3.A2016061.h00v02.001.2021125064226.h5,2021-05-05 06:59,8919936
2,VNP46A3.A2016061.h00v03.001.2021125093757.h5,2021-05-05 09:49,959377
3,VNP46A3.A2016061.h00v06.001.2021125064214.h5,2021-05-05 06:52,613631
4,VNP46A3.A2016061.h00v09.001.2021125064256.h5,2021-05-05 06:59,627630
5,VNP46A3.A2016061.h00v10.001.2021125064311.h5,2021-05-05 06:59,819947
6,VNP46A3.A2016061.h00v11.001.2021125064414.h5,2021-05-05 06:55,654044
7,VNP46A3.A2016061.h00v13.001.2021125120829.h5,2021-05-05 12:16,661337
8,VNP46A3.A2016061.h00v14.001.2021125064405.h5,2021-05-05 06:52,608904
9,VNP46A3.A2016061.h00v15.001.2021125093826.h5,2021-05-05 09:46,608904
10,VNP46A3.A2016061.h00v16.001.2021125064352.h5,2021-05-05 06:54,608904
11,VNP46A3.A2016061.h00v17.001.2021125160602.h5,2021-05-05 16:26,608816
12,VNP46A3.A2016061.h01v02.001.2021125064418.h5,2021-05-05 06:58,14873519
13,VNP46A3.A2016061.h01v03.001.2021125064422.h5,2021-05-05 06:53,2679355
14,VNP46A3.A2016061.h01v06.001.2021125064543.h5,2021-05-05 06:58,619670
15,VNP46A3.A2016061.h01v08.001.2021125064525.h5,2021-05-05 06:56,612363
16,VNP46A3.A2016061.h01v16.001.2021125094535.h5,2021-05-05 09:54,608904
17,VNP46A3.A2016061.h01v17.001.2021125160602.h5,2021-05-05 16:26,608816
18,VNP46A3.A2016061.h02v01.001.2021125064516.h5,2021-05-05 06:53,2577792
19,VNP46A3.A2016061.h02v02.001.2021125095114.h5,2021-05-05 10:06,31939491
20,VNP46A3.A2016061.h02v03.001.2021125064619.h5,2021-05-05 06:56,5251862
21,VNP46A3.A2016061.h02v06.001.2021125064633.h5,2021-05-05 06:58,881737
22,VNP46A3.A2016061.h02v07.001.2021125064651.h5,2021-05-05 06:58,786158
23,VNP46A3.A2016061.h02v08.001.2021125094841.h5,2021-05-05 09:59,636784
24,VNP46A3.A2016061.h02v10.001.2021125064656.h5,2021-05-05 06:55,664050
25,VNP46A3.A2016061.h02v16.001.2021125064635.h5,2021-05-05 06:57,608904
26,VNP46A3.A2016061.h02v17.001.2021125160615.h5,2021-05-05 16:20,608816
27,VNP46A3.A2016061.h03v02.001.2021125064704.h5,2021-05-05 07:02,34240347
28,VNP46A3.A2016061.h03v03.001.2021125064645.h5,2021-05-05 06:53,822791
29,VNP46A3.A2016061.h03v09.001.2021125064746.h5,2021-05-05 06:58,636873
30,VNP46A3.A2016061.h03v10.001.2021125064818.h5,2021-05-05 06:58,958720
31,VNP46A3.A2016061.h03v11.001.2021125064844.h5,2021-05-05 06:58,630082
32,VNP46A3.A2016061.h03v16.001.2021125064834.h5,2021-05-05 06:57,772253
33,VNP46A3.A2016061.h03v17.001.2021125160615.h5,2021-05-05 16:26,608816
34,VNP46A3.A2016061.h04v02.001.2021125064924.h5,2021-05-05 07:01,33084150
35,VNP46A3.A2016061.h04v03.001.2021125065127.h5,2021-05-05 07:01,10028195
36,VNP46A3.A2016061.h04v09.001.2021125065224.h5,2021-05-05 07:02,634169
37,VNP46A3.A2016061.h04v10.001.2021125065225.h5,2021-05-05 06:58,632334
38,VNP46A3.A2016061.h04v11.001.2021125115409.h5,2021-05-05 12:01,656795
39,VNP46A3.A2016061.h04v16.001.2021125134634.h5,2021-05-05 13:54,1719763
40,VNP46A3.A2016061.h04v17.001.2021125160615.h5,2021-05-05 16:20,608816
41,VNP46A3.A2016061.h05v01.001.2021125092129.h5,2021-05-05 09:35,2797181
42,VNP46A3.A2016061.h05v02.001.2021125092142.h5,2021-05-05 09:32,31701808
43,VNP46A3.A2016061.h05v03.001.2021125115314.h5,2021-05-05 12:03,28930834
44,VNP46A3.A2016061.h05v04.001.2021125115613.h5,2021-05-05 12:04,10564337
45,VNP46A3.A2016061.h05v05.001.2021125092139.h5,2021-05-05 09:31,3687532
46,VNP46A3.A2016061.h05v16.001.2021125134629.h5,2021-05-05 13:52,3613704
47,VNP46A3.A2016061.h05v17.001.2021125160613.h5,2021-05-05 16:13,608816
48,VNP46A3.A2016061.h06v01.001.2021125092134.h5,2021-05-05 09:29,6094188
49,VNP46A3.A2016061.h06v02.001.2021125092143.h5,2021-05-05 09:36,26474733
