,name,last_modified,size
0,VNP46A3.A2018335.h00v01.001.2021126172026.h5,2021-05-06 17:27,982833
1,VNP46A3.A2018335.h00v02.001.2021126172021.h5,2021-05-06 17:28,5694940
2,VNP46A3.A2018335.h00v03.001.2021126172026.h5,2021-05-06 17:27,957523
3,VNP46A3.A2018335.h00v06.001.2021126172044.h5,2021-05-06 17:28,613391
4,VNP46A3.A2018335.h00v09.001.2021126172026.h5,2021-05-06 17:28,630623
5,VNP46A3.A2018335.h00v10.001.2021126172026.h5,2021-05-06 17:28,811553
6,VNP46A3.A2018335.h00v11.001.2021126172029.h5,2021-05-06 17:28,651955
7,VNP46A3.A2018335.h00v13.001.2021126172031.h5,2021-05-06 17:27,656634
8,VNP46A3.A2018335.h00v14.001.2021126172035.h5,2021-05-06 17:24,608904
9,VNP46A3.A2018335.h00v15.001.2021126172039.h5,2021-05-06 17:26,608904
10,VNP46A3.A2018335.h01v02.001.2021126172036.h5,2021-05-06 17:28,11228210
11,VNP46A3.A2018335.h01v03.001.2021126172049.h5,2021-05-06 17:28,2762893
12,VNP46A3.A2018335.h01v06.001.2021126172041.h5,2021-05-06 17:28,618977
13,VNP46A3.A2018335.h01v08.001.2021126172043.h5,2021-05-06 17:28,612180
14,VNP46A3.A2018335.h02v01.001.2021126172046.h5,2021-05-06 17:28,2862596
15,VNP46A3.A2018335.h02v02.001.2021126172047.h5,2021-05-06 17:30,24406411
16,VNP46A3.A2018335.h02v03.001.2021126172044.h5,2021-05-06 17:28,4533941
17,VNP46A3.A2018335.h02v06.001.2021126172047.h5,2021-05-06 17:28,882182
18,VNP46A3.A2018335.h02v07.001.2021126172053.h5,2021-05-06 17:29,772989
19,VNP46A3.A2018335.h02v08.001.2021126172056.h5,2021-05-06 17:25,635284
20,VNP46A3.A2018335.h02v10.001.2021126172056.h5,2021-05-06 17:28,663751
21,VNP46A3.A2018335.h03v02.001.2021126172100.h5,2021-05-06 17:30,26512258
22,VNP46A3.A2018335.h03v03.001.2021126172104.h5,2021-05-06 17:29,744250
23,VNP46A3.A2018335.h03v09.001.2021126172100.h5,2021-05-06 17:28,634899
24,VNP46A3.A2018335.h03v10.001.2021126172130.h5,2021-05-06 17:29,949289
25,VNP46A3.A2018335.h03v11.001.2021126172109.h5,2021-05-06 17:29,626803
26,VNP46A3.A2018335.h04v02.001.2021126172104.h5,2021-05-06 17:30,27504682
27,VNP46A3.A2018335.h04v03.001.2021126172111.h5,2021-05-06 17:29,8735385
28,VNP46A3.A2018335.h04v09.001.2021126172111.h5,2021-05-06 17:29,634539
29,VNP46A3.A2018335.h04v10.001.2021126172126.h5,2021-05-06 17:30,631460
30,VNP46A3.A2018335.h04v11.001.2021126172126.h5,2021-05-06 17:30,651738
