,name,last_modified,size
0,VNP46A3.A2019121.h00v01.001.2021126110748.h5,2021-05-06 11:12,606208
1,VNP46A3.A2019121.h00v02.001.2021126111402.h5,2021-05-06 11:19,608632
2,VNP46A3.A2019121.h00v03.001.2021125173820.h5,2021-05-05 17:46,730444
3,VNP46A3.A2019121.h00v06.001.2021125173859.h5,2021-05-05 17:47,613723
4,VNP46A3.A2019121.h00v09.001.2021125173938.h5,2021-05-05 17:48,629980
5,VNP46A3.A2019121.h00v10.001.2021125173846.h5,2021-05-05 17:46,823678
6,VNP46A3.A2019121.h00v11.001.2021125173900.h5,2021-05-05 17:47,655894
7,VNP46A3.A2019121.h00v13.001.2021125173858.h5,2021-05-05 17:48,656170
8,VNP46A3.A2019121.h00v14.001.2021125173849.h5,2021-05-05 17:47,608904
9,VNP46A3.A2019121.h00v15.001.2021125173934.h5,2021-05-05 17:49,608904
10,VNP46A3.A2019121.h00v16.001.2021125173856.h5,2021-05-05 17:44,635958
11,VNP46A3.A2019121.h01v02.001.2021126110752.h5,2021-05-06 11:19,608816
12,VNP46A3.A2019121.h01v03.001.2021125173839.h5,2021-05-05 17:47,809895
13,VNP46A3.A2019121.h01v06.001.2021125173906.h5,2021-05-05 17:49,619560
14,VNP46A3.A2019121.h01v08.001.2021125184326.h5,2021-05-05 18:53,612769
15,VNP46A3.A2019121.h01v16.001.2021125173920.h5,2021-05-05 17:47,966947
16,VNP46A3.A2019121.h02v01.001.2021126110746.h5,2021-05-06 11:12,606208
17,VNP46A3.A2019121.h02v02.001.2021126110753.h5,2021-05-06 11:19,608816
18,VNP46A3.A2019121.h02v03.001.2021125173851.h5,2021-05-05 17:47,609881
19,VNP46A3.A2019121.h02v06.001.2021125173915.h5,2021-05-05 17:47,889734
20,VNP46A3.A2019121.h02v07.001.2021125173932.h5,2021-05-05 17:49,783006
21,VNP46A3.A2019121.h02v08.001.2021125173913.h5,2021-05-05 17:46,636008
22,VNP46A3.A2019121.h02v10.001.2021125173919.h5,2021-05-05 17:48,665236
23,VNP46A3.A2019121.h02v16.001.2021125173943.h5,2021-05-05 17:47,2450584
24,VNP46A3.A2019121.h03v02.001.2021126110755.h5,2021-05-06 11:16,608728
25,VNP46A3.A2019121.h03v03.001.2021125173904.h5,2021-05-05 17:47,608904
26,VNP46A3.A2019121.h03v09.001.2021125173923.h5,2021-05-05 17:47,634390
27,VNP46A3.A2019121.h03v10.001.2021125173954.h5,2021-05-05 17:48,961305
28,VNP46A3.A2019121.h03v11.001.2021125173926.h5,2021-05-05 17:48,629653
29,VNP46A3.A2019121.h03v16.001.2021125184215.h5,2021-05-05 18:47,5048040
30,VNP46A3.A2019121.h04v02.001.2021126110753.h5,2021-05-06 11:19,608816
31,VNP46A3.A2019121.h04v03.001.2021125173926.h5,2021-05-05 17:48,708705
32,VNP46A3.A2019121.h04v09.001.2021125173927.h5,2021-05-05 17:47,633435
33,VNP46A3.A2019121.h04v10.001.2021125173925.h5,2021-05-05 17:47,632637
34,VNP46A3.A2019121.h04v11.001.2021125173928.h5,2021-05-05 17:47,657686
35,VNP46A3.A2019121.h04v16.001.2021125173918.h5,2021-05-05 17:48,7961144
36,VNP46A3.A2019121.h05v01.001.2021126110749.h5,2021-05-06 11:12,606208
37,VNP46A3.A2019121.h05v02.001.2021126110753.h5,2021-05-06 11:16,608816
38,VNP46A3.A2019121.h05v03.001.2021125173908.h5,2021-05-05 17:47,3359592
39,VNP46A3.A2019121.h05v04.001.2021125173918.h5,2021-05-05 17:47,8017240
40,VNP46A3.A2019121.h05v05.001.2021125173928.h5,2021-05-05 17:48,3988675
41,VNP46A3.A2019121.h05v16.001.2021125173925.h5,2021-05-05 17:47,10356652
42,VNP46A3.A2019121.h06v01.001.2021126110750.h5,2021-05-06 11:12,606208
43,VNP46A3.A2019121.h06v02.001.2021126110752.h5,2021-05-06 11:16,608728
44,VNP46A3.A2019121.h06v03.001.2021125173910.h5,2021-05-05 17:47,5103549
45,VNP46A3.A2019121.h06v04.001.2021125173939.h5,2021-05-05 17:48,14386217
46,VNP46A3.A2019121.h06v05.001.2021125173931.h5,2021-05-05 17:48,13330020
47,VNP46A3.A2019121.h06v06.001.2021125173942.h5,2021-05-05 17:47,2321789
48,VNP46A3.A2019121.h06v16.001.2021125173947.h5,2021-05-05 17:47,8837989
49,VNP46A3.A2019121.h07v01.001.2021126110750.h5,2021-05-06 11:12,606208
50,VNP46A3.A2019121.h07v02.001.2021126110753.h5,2021-05-06 11:16,608728
51,VNP46A3.A2019121.h07v03.001.2021125173912.h5,2021-05-05 17:47,4670413
52,VNP46A3.A2019121.h07v04.001.2021125173938.h5,2021-05-05 17:48,13001731
53,VNP46A3.A2019121.h07v05.001.2021125173953.h5,2021-05-05 17:49,15278416
54,VNP46A3.A2019121.h07v06.001.2021125173941.h5,2021-05-05 17:49,11319370
55,VNP46A3.A2019121.h07v07.001.2021125174016.h5,2021-05-05 17:48,2504116
56,VNP46A3.A2019121.h07v16.001.2021125173940.h5,2021-05-05 17:47,6770264
57,VNP46A3.A2019121.h08v00.001.2021126110746.h5,2021-05-06 11:12,606208
58,VNP46A3.A2019121.h08v01.001.2021126110754.h5,2021-05-06 11:12,606208
59,VNP46A3.A2019121.h08v02.001.2021126110759.h5,2021-05-06 11:16,608728
60,VNP46A3.A2019121.h08v03.001.2021125173916.h5,2021-05-05 17:47,4300167
61,VNP46A3.A2019121.h08v04.001.2021125174029.h5,2021-05-05 17:51,14945556
62,VNP46A3.A2019121.h08v05.001.2021125174009.h5,2021-05-05 17:52,22239935
