,name,last_modified,size
0,VNP46A3.A2019274.h00v01.001.2021126135518.h5,2021-05-06 14:01,1034944
1,VNP46A3.A2019274.h00v02.001.2021126135522.h5,2021-05-06 14:01,7874621
2,VNP46A3.A2019274.h00v03.001.2021126135539.h5,2021-05-06 14:01,861618
3,VNP46A3.A2019274.h00v06.001.2021126191645.h5,2021-05-06 19:31,613543
4,VNP46A3.A2019274.h00v09.001.2021126191851.h5,2021-05-06 19:31,630779
5,VNP46A3.A2019274.h00v10.001.2021126191619.h5,2021-05-06 19:31,822382
6,VNP46A3.A2019274.h00v11.001.2021126191610.h5,2021-05-06 19:31,653751
7,VNP46A3.A2019274.h00v13.001.2021126191557.h5,2021-05-06 19:31,657730
8,VNP46A3.A2019274.h00v14.001.2021126191752.h5,2021-05-06 19:31,608816
9,VNP46A3.A2019274.h00v15.001.2021126191545.h5,2021-05-06 19:27,608816
10,VNP46A3.A2019274.h00v16.001.2021126191837.h5,2021-05-06 19:31,608816
11,VNP46A3.A2019274.h00v17.001.2021126191535.h5,2021-05-06 19:27,606832
12,VNP46A3.A2019274.h01v02.001.2021126135541.h5,2021-05-06 14:02,11262891
13,VNP46A3.A2019274.h01v03.001.2021126141725.h5,2021-05-06 14:23,1909700
14,VNP46A3.A2019274.h01v06.001.2021126191928.h5,2021-05-06 19:31,618681
15,VNP46A3.A2019274.h01v08.001.2021126191738.h5,2021-05-06 19:31,612855
16,VNP46A3.A2019274.h01v16.001.2021126191626.h5,2021-05-06 19:31,608816
17,VNP46A3.A2019274.h01v17.001.2021126191621.h5,2021-05-06 19:27,606832
18,VNP46A3.A2019274.h02v01.001.2021126141854.h5,2021-05-06 14:24,3084415
19,VNP46A3.A2019274.h02v02.001.2021126135601.h5,2021-05-06 14:03,24116206
20,VNP46A3.A2019274.h02v03.001.2021126135558.h5,2021-05-06 14:02,3420052
21,VNP46A3.A2019274.h02v06.001.2021126191738.h5,2021-05-06 19:31,879834
22,VNP46A3.A2019274.h02v07.001.2021126191646.h5,2021-05-06 19:31,780438
23,VNP46A3.A2019274.h02v08.001.2021126191809.h5,2021-05-06 19:31,636483
24,VNP46A3.A2019274.h02v10.001.2021126191714.h5,2021-05-06 19:31,667190
25,VNP46A3.A2019274.h02v16.001.2021126191741.h5,2021-05-06 19:31,608816
26,VNP46A3.A2019274.h02v17.001.2021126191657.h5,2021-05-06 19:27,606832
27,VNP46A3.A2019274.h03v02.001.2021126141330.h5,2021-05-06 14:20,27873236
28,VNP46A3.A2019274.h03v03.001.2021126191633.h5,2021-05-06 19:31,764799
29,VNP46A3.A2019274.h03v09.001.2021126191618.h5,2021-05-06 19:31,633699
30,VNP46A3.A2019274.h03v10.001.2021126191809.h5,2021-05-06 19:31,951379
31,VNP46A3.A2019274.h03v11.001.2021126191743.h5,2021-05-06 19:31,629156
32,VNP46A3.A2019274.h03v16.001.2021126191609.h5,2021-05-06 19:27,608816
33,VNP46A3.A2019274.h03v17.001.2021126191752.h5,2021-05-06 19:27,606832
34,VNP46A3.A2019274.h04v02.001.2021126140442.h5,2021-05-06 14:17,27026717
35,VNP46A3.A2019274.h04v03.001.2021126191647.h5,2021-05-06 19:31,8590384
36,VNP46A3.A2019274.h04v09.001.2021126191646.h5,2021-05-06 19:31,634250
37,VNP46A3.A2019274.h04v10.001.2021126191629.h5,2021-05-06 19:31,630736
38,VNP46A3.A2019274.h04v11.001.2021126191817.h5,2021-05-06 19:31,655022
39,VNP46A3.A2019274.h04v16.001.2021126191618.h5,2021-05-06 19:27,608816
40,VNP46A3.A2019274.h04v17.001.2021126191630.h5,2021-05-06 19:27,606832
41,VNP46A3.A2019274.h05v01.001.2021126135605.h5,2021-05-06 14:01,5081924
42,VNP46A3.A2019274.h05v02.001.2021126135606.h5,2021-05-06 14:03,27681825
43,VNP46A3.A2019274.h05v03.001.2021126191659.h5,2021-05-06 19:31,21894252
44,VNP46A3.A2019274.h05v04.001.2021126191715.h5,2021-05-06 19:31,8581516
45,VNP46A3.A2019274.h05v05.001.2021126191817.h5,2021-05-06 19:31,3542610
46,VNP46A3.A2019274.h05v16.001.2021126191725.h5,2021-05-06 19:31,608816
47,VNP46A3.A2019274.h05v17.001.2021126191753.h5,2021-05-06 19:27,606832
48,VNP46A3.A2019274.h06v01.001.2021126135604.h5,2021-05-06 14:03,10835733
49,VNP46A3.A2019274.h06v02.001.2021126135618.h5,2021-05-06 14:03,23997810
