,name,last_modified,size
0,VNP46A3.A2014213.h00v01.001.2021126110233.h5,2021-05-06 11:08,606744
1,VNP46A3.A2014213.h00v02.001.2021125190940.h5,2021-05-05 19:15,618401
2,VNP46A3.A2014213.h00v03.001.2021125190948.h5,2021-05-05 19:15,843324
3,VNP46A3.A2014213.h00v06.001.2021125191010.h5,2021-05-05 19:16,613574
4,VNP46A3.A2014213.h00v09.001.2021125191025.h5,2021-05-05 19:16,631955
5,VNP46A3.A2014213.h00v10.001.2021125191028.h5,2021-05-05 19:16,834182
6,VNP46A3.A2014213.h00v11.001.2021125191027.h5,2021-05-05 19:16,653928
7,VNP46A3.A2014213.h00v13.001.2021125191031.h5,2021-05-05 19:16,656821
8,VNP46A3.A2014213.h00v14.001.2021125191033.h5,2021-05-05 19:16,608904
9,VNP46A3.A2014213.h00v15.001.2021125191112.h5,2021-05-05 19:31,608904
10,VNP46A3.A2014213.h00v16.001.2021125191105.h5,2021-05-05 19:22,639793
11,VNP46A3.A2014213.h00v17.001.2021125191031.h5,2021-05-05 19:14,730037
12,VNP46A3.A2014213.h01v02.001.2021125191029.h5,2021-05-05 19:22,1917327
13,VNP46A3.A2014213.h01v03.001.2021125191048.h5,2021-05-05 19:24,1612484
14,VNP46A3.A2014213.h01v06.001.2021125191043.h5,2021-05-05 19:16,619705
15,VNP46A3.A2014213.h01v08.001.2021125191048.h5,2021-05-05 19:16,612824
16,VNP46A3.A2014213.h01v16.001.2021125191032.h5,2021-05-05 19:16,914776
17,VNP46A3.A2014213.h01v17.001.2021125191041.h5,2021-05-05 19:15,752166
18,VNP46A3.A2014213.h02v01.001.2021126110234.h5,2021-05-06 11:08,606744
19,VNP46A3.A2014213.h02v02.001.2021125191036.h5,2021-05-05 19:24,2678695
20,VNP46A3.A2014213.h02v03.001.2021125191055.h5,2021-05-05 19:25,2715970
21,VNP46A3.A2014213.h02v06.001.2021125191127.h5,2021-05-05 19:26,903981
22,VNP46A3.A2014213.h02v07.001.2021125191046.h5,2021-05-05 19:16,799970
23,VNP46A3.A2014213.h02v08.001.2021125191046.h5,2021-05-05 19:16,637280
24,VNP46A3.A2014213.h02v10.001.2021125191107.h5,2021-05-05 19:24,667391
25,VNP46A3.A2014213.h02v16.001.2021125191108.h5,2021-05-05 19:21,2281097
26,VNP46A3.A2014213.h02v17.001.2021125191043.h5,2021-05-05 19:14,1095748
27,VNP46A3.A2014213.h03v02.001.2021125191024.h5,2021-05-05 19:15,808314
28,VNP46A3.A2014213.h03v03.001.2021125191038.h5,2021-05-05 19:16,655994
29,VNP46A3.A2014213.h03v09.001.2021125191130.h5,2021-05-05 19:26,636510
30,VNP46A3.A2014213.h03v10.001.2021125191225.h5,2021-05-05 19:18,968930
31,VNP46A3.A2014213.h03v11.001.2021125192445.h5,2021-05-05 19:54,629707
32,VNP46A3.A2014213.h03v16.001.2021125192412.h5,2021-05-05 19:30,5137907
33,VNP46A3.A2014213.h03v17.001.2021125192402.h5,2021-05-05 19:27,1746219
34,VNP46A3.A2014213.h04v02.001.2021125192413.h5,2021-05-05 19:50,1851170
35,VNP46A3.A2014213.h04v03.001.2021125192417.h5,2021-05-05 19:54,4274370
36,VNP46A3.A2014213.h04v09.001.2021125192502.h5,2021-05-05 19:50,635257
37,VNP46A3.A2014213.h04v10.001.2021125192422.h5,2021-05-05 19:30,631661
38,VNP46A3.A2014213.h04v11.001.2021125192450.h5,2021-05-05 19:50,658215
39,VNP46A3.A2014213.h04v16.001.2021125192424.h5,2021-05-05 19:30,6842682
40,VNP46A3.A2014213.h04v17.001.2021125192412.h5,2021-05-05 19:27,2167528
41,VNP46A3.A2014213.h05v01.001.2021126110233.h5,2021-05-06 11:08,606744
42,VNP46A3.A2014213.h05v02.001.2021125192412.h5,2021-05-05 19:29,2047388
43,VNP46A3.A2014213.h05v03.001.2021125192422.h5,2021-05-05 19:30,10806527
44,VNP46A3.A2014213.h05v04.001.2021125192431.h5,2021-05-05 19:31,7772701
45,VNP46A3.A2014213.h05v05.001.2021125192439.h5,2021-05-05 19:30,3662703
46,VNP46A3.A2014213.h05v16.001.2021125192527.h5,2021-05-05 19:32,7756990
47,VNP46A3.A2014213.h05v17.001.2021125192546.h5,2021-05-05 19:30,2848025
48,VNP46A3.A2014213.h06v01.001.2021126110233.h5,2021-05-06 11:08,606656
49,VNP46A3.A2014213.h06v02.001.2021125192522.h5,2021-05-05 19:54,2244505
50,VNP46A3.A2014213.h06v03.001.2021125192601.h5,2021-05-05 19:54,14838375
51,VNP46A3.A2014213.h06v04.001.2021125192617.h5,2021-05-05 19:54,11865337
52,VNP46A3.A2014213.h06v05.001.2021125193438.h5,2021-05-05 19:57,11547645
53,VNP46A3.A2014213.h06v06.001.2021125193502.h5,2021-05-05 20:01,2334487
54,VNP46A3.A2014213.h06v16.001.2021125193344.h5,2021-05-05 19:54,7642451
55,VNP46A3.A2014213.h06v17.001.2021125193346.h5,2021-05-05 19:50,3513312
56,VNP46A3.A2014213.h07v01.001.2021126110233.h5,2021-05-06 11:08,606656
57,VNP46A3.A2014213.h07v02.001.2021125193343.h5,2021-05-05 19:54,1486372
58,VNP46A3.A2014213.h07v03.001.2021125193435.h5,2021-05-05 20:01,13436463
59,VNP46A3.A2014213.h07v04.001.2021125193357.h5,2021-05-05 19:54,11983480
60,VNP46A3.A2014213.h07v05.001.2021125193407.h5,2021-05-05 19:54,12671844
61,VNP46A3.A2014213.h07v06.001.2021125193411.h5,2021-05-05 19:54,11707266
62,VNP46A3.A2014213.h07v07.001.2021125193355.h5,2021-05-05 19:54,2316366
63,VNP46A3.A2014213.h07v16.001.2021125193429.h5,2021-05-05 19:57,5915970
64,VNP46A3.A2014213.h07v17.001.2021125193414.h5,2021-05-05 19:54,3241997
65,VNP46A3.A2014213.h08v00.001.2021126110232.h5,2021-05-06 11:08,606208
66,VNP46A3.A2014213.h08v01.001.2021126110234.h5,2021-05-06 11:08,606656
67,VNP46A3.A2014213.h08v02.001.2021125193339.h5,2021-05-05 19:54,1167394
68,VNP46A3.A2014213.h08v03.001.2021125193355.h5,2021-05-05 19:54,11406214
69,VNP46A3.A2014213.h08v04.001.2021125193414.h5,2021-05-05 19:54,15787031
70,VNP46A3.A2014213.h08v05.001.2021125193446.h5,2021-05-05 20:01,21851573
71,VNP46A3.A2014213.h08v06.001.2021125193442.h5,2021-05-05 19:57,8695070
72,VNP46A3.A2014213.h08v07.001.2021125193455.h5,2021-05-05 19:57,7830602
73,VNP46A3.A2014213.h08v08.001.2021125193501.h5,2021-05-05 19:57,630222
74,VNP46A3.A2014213.h08v09.001.2021125193453.h5,2021-05-05 19:57,772220
75,VNP46A3.A2014213.h08v16.001.2021125193408.h5,2021-05-05 19:54,6745444
76,VNP46A3.A2014213.h08v17.001.2021125193404.h5,2021-05-05 19:54,2707676
77,VNP46A3.A2014213.h09v00.001.2021126110233.h5,2021-05-06 11:08,606208
78,VNP46A3.A2014213.h09v01.001.2021126110233.h5,2021-05-06 11:08,606656
79,VNP46A3.A2014213.h09v02.001.2021125193352.h5,2021-05-05 19:57,638595
