,name,last_modified,size
0,VNP46A3.A2014152.h00v01.001.2021126105304.h5,2021-05-06 11:06,606296
1,VNP46A3.A2014152.h00v02.001.2021126105306.h5,2021-05-06 11:06,606296
2,VNP46A3.A2014152.h00v03.001.2021125165951.h5,2021-05-05 17:10,608816
3,VNP46A3.A2014152.h00v06.001.2021125170036.h5,2021-05-05 17:15,613163
4,VNP46A3.A2014152.h00v09.001.2021125170000.h5,2021-05-05 17:06,629938
5,VNP46A3.A2014152.h00v10.001.2021125170056.h5,2021-05-05 17:14,824740
6,VNP46A3.A2014152.h00v11.001.2021125170052.h5,2021-05-05 17:12,651183
7,VNP46A3.A2014152.h00v13.001.2021125170014.h5,2021-05-05 17:05,651532
8,VNP46A3.A2014152.h00v14.001.2021125170045.h5,2021-05-05 17:13,608816
9,VNP46A3.A2014152.h00v15.001.2021125170018.h5,2021-05-05 17:13,608816
10,VNP46A3.A2014152.h01v02.001.2021126105303.h5,2021-05-06 11:06,606296
11,VNP46A3.A2014152.h01v03.001.2021125170011.h5,2021-05-05 17:16,608816
12,VNP46A3.A2014152.h01v06.001.2021125170018.h5,2021-05-05 17:06,619371
13,VNP46A3.A2014152.h01v08.001.2021125170112.h5,2021-05-05 17:16,612358
14,VNP46A3.A2014152.h01v16.001.2021125170041.h5,2021-05-05 17:04,1025180
15,VNP46A3.A2014152.h01v17.001.2021125170025.h5,2021-05-05 17:04,2706935
16,VNP46A3.A2014152.h02v01.001.2021126105302.h5,2021-05-06 11:06,606296
17,VNP46A3.A2014152.h02v02.001.2021126105302.h5,2021-05-06 11:06,606296
18,VNP46A3.A2014152.h02v03.001.2021125180530.h5,2021-05-05 18:10,608816
19,VNP46A3.A2014152.h02v06.001.2021125170100.h5,2021-05-05 17:17,906112
20,VNP46A3.A2014152.h02v07.001.2021125170025.h5,2021-05-05 17:06,797472
21,VNP46A3.A2014152.h02v08.001.2021125170024.h5,2021-05-05 17:07,634159
22,VNP46A3.A2014152.h02v10.001.2021125170049.h5,2021-05-05 17:19,663526
23,VNP46A3.A2014152.h02v16.001.2021125170034.h5,2021-05-05 17:04,1893392
24,VNP46A3.A2014152.h02v17.001.2021125170022.h5,2021-05-05 17:04,2654819
25,VNP46A3.A2014152.h03v02.001.2021126105301.h5,2021-05-06 11:06,606208
26,VNP46A3.A2014152.h03v03.001.2021125170030.h5,2021-05-05 17:15,608816
27,VNP46A3.A2014152.h03v09.001.2021125170135.h5,2021-05-05 17:16,635233
28,VNP46A3.A2014152.h03v10.001.2021125170113.h5,2021-05-05 17:15,938563
29,VNP46A3.A2014152.h03v11.001.2021125170058.h5,2021-05-05 17:18,628005
30,VNP46A3.A2014152.h03v16.001.2021125170114.h5,2021-05-05 17:05,3132552
31,VNP46A3.A2014152.h03v17.001.2021125170039.h5,2021-05-05 17:04,2736418
32,VNP46A3.A2014152.h04v02.001.2021126105259.h5,2021-05-06 11:06,606208
33,VNP46A3.A2014152.h04v03.001.2021125170044.h5,2021-05-05 17:12,608816
34,VNP46A3.A2014152.h04v09.001.2021125170135.h5,2021-05-05 17:15,633575
35,VNP46A3.A2014152.h04v10.001.2021125170127.h5,2021-05-05 17:15,628726
36,VNP46A3.A2014152.h04v11.001.2021125170049.h5,2021-05-05 17:06,656718
37,VNP46A3.A2014152.h04v16.001.2021125170107.h5,2021-05-05 17:04,3326023
38,VNP46A3.A2014152.h04v17.001.2021125170054.h5,2021-05-05 17:04,2341473
39,VNP46A3.A2014152.h05v01.001.2021126105301.h5,2021-05-06 11:06,606296
40,VNP46A3.A2014152.h05v02.001.2021126105301.h5,2021-05-06 11:06,606296
41,VNP46A3.A2014152.h05v03.001.2021125170042.h5,2021-05-05 17:08,608816
42,VNP46A3.A2014152.h05v04.001.2021125170053.h5,2021-05-05 17:14,5418763
43,VNP46A3.A2014152.h05v05.001.2021125170139.h5,2021-05-05 17:11,3767238
44,VNP46A3.A2014152.h05v16.001.2021125170102.h5,2021-05-05 17:04,3574540
45,VNP46A3.A2014152.h05v17.001.2021125170102.h5,2021-05-05 17:04,2720813
46,VNP46A3.A2014152.h06v01.001.2021126105300.h5,2021-05-06 11:06,606296
47,VNP46A3.A2014152.h06v02.001.2021126105300.h5,2021-05-06 11:06,606296
48,VNP46A3.A2014152.h06v03.001.2021125170053.h5,2021-05-05 17:06,608816
49,VNP46A3.A2014152.h06v04.001.2021125170058.h5,2021-05-05 17:13,9115540
50,VNP46A3.A2014152.h06v05.001.2021125170131.h5,2021-05-05 17:15,12172862
51,VNP46A3.A2014152.h06v06.001.2021125170109.h5,2021-05-05 17:12,2266045
52,VNP46A3.A2014152.h06v16.001.2021125170114.h5,2021-05-05 17:04,2087977
53,VNP46A3.A2014152.h06v17.001.2021125172814.h5,2021-05-05 17:30,2819010
54,VNP46A3.A2014152.h07v01.001.2021126105305.h5,2021-05-06 11:06,606296
55,VNP46A3.A2014152.h07v02.001.2021126105302.h5,2021-05-06 11:06,606296
56,VNP46A3.A2014152.h07v03.001.2021125172819.h5,2021-05-05 17:33,608816
57,VNP46A3.A2014152.h07v04.001.2021125173641.h5,2021-05-05 17:43,8926360
58,VNP46A3.A2014152.h07v05.001.2021125173645.h5,2021-05-05 17:44,13815863
59,VNP46A3.A2014152.h07v06.001.2021125174611.h5,2021-05-05 17:56,10949137
60,VNP46A3.A2014152.h07v07.001.2021125174612.h5,2021-05-05 17:54,2282775
61,VNP46A3.A2014152.h07v16.001.2021125174603.h5,2021-05-05 17:48,611184
62,VNP46A3.A2014152.h07v17.001.2021125184047.h5,2021-05-05 18:43,2492493
63,VNP46A3.A2014152.h08v00.001.2021126105304.h5,2021-05-06 11:06,606296
64,VNP46A3.A2014152.h08v01.001.2021126105303.h5,2021-05-06 11:06,606296
65,VNP46A3.A2014152.h08v02.001.2021126105305.h5,2021-05-06 11:06,606296
66,VNP46A3.A2014152.h08v03.001.2021125184051.h5,2021-05-05 18:48,608816
67,VNP46A3.A2014152.h08v04.001.2021125184811.h5,2021-05-05 18:56,13623990
68,VNP46A3.A2014152.h08v05.001.2021125174613.h5,2021-05-05 17:57,23217916
69,VNP46A3.A2014152.h08v06.001.2021125174613.h5,2021-05-05 17:54,9018342
70,VNP46A3.A2014152.h08v07.001.2021125174617.h5,2021-05-05 17:55,8279881
71,VNP46A3.A2014152.h08v08.001.2021125174615.h5,2021-05-05 17:52,629981
72,VNP46A3.A2014152.h08v09.001.2021125174617.h5,2021-05-05 17:52,769620
73,VNP46A3.A2014152.h08v16.001.2021125174608.h5,2021-05-05 17:48,628729
74,VNP46A3.A2014152.h08v17.001.2021125184050.h5,2021-05-05 18:42,2198951
75,VNP46A3.A2014152.h09v00.001.2021126105306.h5,2021-05-06 11:06,606296
76,VNP46A3.A2014152.h09v01.001.2021126105302.h5,2021-05-06 11:06,606296
77,VNP46A3.A2014152.h09v02.001.2021126105302.h5,2021-05-06 11:06,606296
78,VNP46A3.A2014152.h09v03.001.2021125174604.h5,2021-05-05 17:52,608816
79,VNP46A3.A2014152.h09v04.001.2021125174608.h5,2021-05-05 17:54,17384857
80,VNP46A3.A2014152.h09v05.001.2021125174616.h5,2021-05-05 17:55,30632983
81,VNP46A3.A2014152.h09v06.001.2021125174619.h5,2021-05-05 17:54,6391662
82,VNP46A3.A2014152.h09v07.001.2021125174622.h5,2021-05-05 17:52,6354406
83,VNP46A3.A2014152.h09v08.001.2021125174618.h5,2021-05-05 17:53,1935525
84,VNP46A3.A2014152.h09v09.001.2021125174620.h5,2021-05-05 17:54,1914318
85,VNP46A3.A2014152.h09v16.001.2021125174620.h5,2021-05-05 17:48,853686
86,VNP46A3.A2014152.h09v17.001.2021125174611.h5,2021-05-05 17:48,1878821
87,VNP46A3.A2014152.h10v00.001.2021126105302.h5,2021-05-06 11:06,606296
88,VNP46A3.A2014152.h10v01.001.2021126105301.h5,2021-05-06 11:06,606296
89,VNP46A3.A2014152.h10v02.001.2021126105300.h5,2021-05-06 11:06,606296
90,VNP46A3.A2014152.h10v03.001.2021125174615.h5,2021-05-05 17:52,608816
91,VNP46A3.A2014152.h10v04.001.2021125174620.h5,2021-05-05 18:02,16979992
92,VNP46A3.A2014152.h10v05.001.2021125174629.h5,2021-05-05 17:54,10608958
93,VNP46A3.A2014152.h10v06.001.2021125174623.h5,2021-05-05 17:54,2527920
94,VNP46A3.A2014152.h10v07.001.2021125174627.h5,2021-05-05 17:55,3872392
95,VNP46A3.A2014152.h10v08.001.2021125174632.h5,2021-05-05 17:54,12299290
96,VNP46A3.A2014152.h10v09.001.2021125174633.h5,2021-05-05 17:55,12809809
97,VNP46A3.A2014152.h10v10.001.2021125174634.h5,2021-05-05 17:54,6638071
98,VNP46A3.A2014152.h10v11.001.2021125174629.h5,2021-05-05 17:54,1965836
