,name,last_modified,size
0,VNP46A3.A2020275.h00v01.001.2021126174553.h5,2021-05-06 17:53,1024276
1,VNP46A3.A2020275.h00v02.001.2021126174612.h5,2021-05-06 17:54,5792451
2,VNP46A3.A2020275.h00v03.001.2021126174614.h5,2021-05-06 17:53,856373
3,VNP46A3.A2020275.h00v06.001.2021126174626.h5,2021-05-06 17:54,613502
4,VNP46A3.A2020275.h00v09.001.2021126174633.h5,2021-05-06 17:54,631029
5,VNP46A3.A2020275.h00v10.001.2021126174640.h5,2021-05-06 17:55,813855
6,VNP46A3.A2020275.h00v11.001.2021126174647.h5,2021-05-06 17:54,651973
7,VNP46A3.A2020275.h00v13.001.2021126174647.h5,2021-05-06 17:53,657345
8,VNP46A3.A2020275.h00v14.001.2021126174647.h5,2021-05-06 17:54,608904
9,VNP46A3.A2020275.h00v15.001.2021126174656.h5,2021-05-06 17:53,608904
10,VNP46A3.A2020275.h00v16.001.2021126174703.h5,2021-05-06 17:53,608904
11,VNP46A3.A2020275.h00v17.001.2021126192018.h5,2021-05-06 19:31,606832
12,VNP46A3.A2020275.h01v02.001.2021126174722.h5,2021-05-06 17:54,9862501
13,VNP46A3.A2020275.h01v03.001.2021126174723.h5,2021-05-06 17:55,1856705
14,VNP46A3.A2020275.h01v06.001.2021126174726.h5,2021-05-06 17:54,618112
15,VNP46A3.A2020275.h01v08.001.2021126174748.h5,2021-05-06 17:54,612815
16,VNP46A3.A2020275.h01v16.001.2021126174753.h5,2021-05-06 17:53,608904
17,VNP46A3.A2020275.h01v17.001.2021126192024.h5,2021-05-06 19:31,606832
18,VNP46A3.A2020275.h02v01.001.2021126174751.h5,2021-05-06 17:55,2944480
19,VNP46A3.A2020275.h02v02.001.2021126174757.h5,2021-05-06 17:56,21813748
20,VNP46A3.A2020275.h02v03.001.2021126174803.h5,2021-05-06 17:55,3943984
21,VNP46A3.A2020275.h02v06.001.2021126174803.h5,2021-05-06 17:55,854936
22,VNP46A3.A2020275.h02v07.001.2021126174806.h5,2021-05-06 17:53,754515
23,VNP46A3.A2020275.h02v08.001.2021126174811.h5,2021-05-06 17:55,637613
24,VNP46A3.A2020275.h02v10.001.2021126174825.h5,2021-05-06 17:53,664791
25,VNP46A3.A2020275.h02v16.001.2021126174827.h5,2021-05-06 17:54,608904
26,VNP46A3.A2020275.h02v17.001.2021126192019.h5,2021-05-06 19:31,606832
27,VNP46A3.A2020275.h03v02.001.2021126174833.h5,2021-05-06 17:56,23525923
28,VNP46A3.A2020275.h03v03.001.2021126174837.h5,2021-05-06 17:55,753091
29,VNP46A3.A2020275.h03v09.001.2021126174841.h5,2021-05-06 17:55,635036
30,VNP46A3.A2020275.h03v10.001.2021126174844.h5,2021-05-06 17:55,947011
31,VNP46A3.A2020275.h03v11.001.2021126174849.h5,2021-05-06 17:55,627727
