,name,last_modified,size
0,VNP46A3.A2019213.h00v01.001.2021126110849.h5,2021-05-06 11:16,607016
1,VNP46A3.A2019213.h00v02.001.2021125205155.h5,2021-05-05 20:57,631785
2,VNP46A3.A2019213.h00v03.001.2021125205209.h5,2021-05-05 20:57,841980
3,VNP46A3.A2019213.h00v06.001.2021125205220.h5,2021-05-05 20:58,613403
4,VNP46A3.A2019213.h00v09.001.2021125205226.h5,2021-05-05 20:58,630262
5,VNP46A3.A2019213.h00v10.001.2021125205233.h5,2021-05-05 20:59,830731
6,VNP46A3.A2019213.h00v11.001.2021125205242.h5,2021-05-05 20:58,653355
7,VNP46A3.A2019213.h00v13.001.2021125205254.h5,2021-05-05 20:58,653356
8,VNP46A3.A2019213.h00v14.001.2021125205305.h5,2021-05-05 20:58,608904
9,VNP46A3.A2019213.h00v15.001.2021125205308.h5,2021-05-05 20:59,608904
10,VNP46A3.A2019213.h00v16.001.2021125205306.h5,2021-05-05 20:58,638556
11,VNP46A3.A2019213.h00v17.001.2021125205305.h5,2021-05-05 20:55,712978
12,VNP46A3.A2019213.h01v02.001.2021125205307.h5,2021-05-05 20:58,1967374
13,VNP46A3.A2019213.h01v03.001.2021125205322.h5,2021-05-05 20:58,2275625
14,VNP46A3.A2019213.h01v06.001.2021125205415.h5,2021-05-05 21:12,618685
15,VNP46A3.A2019213.h01v08.001.2021125205427.h5,2021-05-05 21:12,612574
16,VNP46A3.A2019213.h01v16.001.2021125205405.h5,2021-05-05 21:12,1128532
17,VNP46A3.A2019213.h01v17.001.2021125205333.h5,2021-05-05 20:57,741970
18,VNP46A3.A2019213.h02v01.001.2021126110850.h5,2021-05-06 11:16,607016
19,VNP46A3.A2019213.h02v02.001.2021125205336.h5,2021-05-05 21:05,2791221
20,VNP46A3.A2019213.h02v03.001.2021125205322.h5,2021-05-05 20:59,5419857
21,VNP46A3.A2019213.h02v06.001.2021125205333.h5,2021-05-05 21:00,874879
22,VNP46A3.A2019213.h02v07.001.2021125205341.h5,2021-05-05 21:05,772534
23,VNP46A3.A2019213.h02v08.001.2021125205413.h5,2021-05-05 21:12,636757
24,VNP46A3.A2019213.h02v10.001.2021125205345.h5,2021-05-05 21:12,666088
25,VNP46A3.A2019213.h02v16.001.2021125205418.h5,2021-05-05 21:12,2532365
26,VNP46A3.A2019213.h02v17.001.2021125205328.h5,2021-05-05 20:56,1704863
27,VNP46A3.A2019213.h03v02.001.2021125205337.h5,2021-05-05 21:12,1820525
28,VNP46A3.A2019213.h03v03.001.2021125205339.h5,2021-05-05 21:00,797432
29,VNP46A3.A2019213.h03v09.001.2021125205414.h5,2021-05-05 21:18,634502
30,VNP46A3.A2019213.h03v10.001.2021125205459.h5,2021-05-05 21:12,960359
31,VNP46A3.A2019213.h03v11.001.2021125205433.h5,2021-05-05 21:12,629703
32,VNP46A3.A2019213.h03v16.001.2021125205431.h5,2021-05-05 21:12,5080289
33,VNP46A3.A2019213.h03v17.001.2021125205351.h5,2021-05-05 20:57,4358561
34,VNP46A3.A2019213.h04v02.001.2021125205336.h5,2021-05-05 20:58,2941072
35,VNP46A3.A2019213.h04v03.001.2021125205352.h5,2021-05-05 21:05,7746542
36,VNP46A3.A2019213.h04v09.001.2021125205359.h5,2021-05-05 21:12,633354
37,VNP46A3.A2019213.h04v10.001.2021125205404.h5,2021-05-05 21:12,631987
38,VNP46A3.A2019213.h04v11.001.2021125205433.h5,2021-05-05 21:12,658312
39,VNP46A3.A2019213.h04v16.001.2021125205428.h5,2021-05-05 21:12,7411578
40,VNP46A3.A2019213.h04v17.001.2021125205405.h5,2021-05-05 20:58,4532825
41,VNP46A3.A2019213.h05v01.001.2021126110849.h5,2021-05-06 11:16,607016
