,name,last_modified,size
0,VNP46A3.A2018182.h00v01.001.2021126110656.h5,2021-05-06 11:12,606208
1,VNP46A3.A2018182.h00v02.001.2021126110701.h5,2021-05-06 11:16,608544
2,VNP46A3.A2018182.h00v03.001.2021125183723.h5,2021-05-05 18:42,700408
3,VNP46A3.A2018182.h00v06.001.2021125183804.h5,2021-05-05 18:47,613424
4,VNP46A3.A2018182.h00v09.001.2021125183758.h5,2021-05-05 18:47,631910
5,VNP46A3.A2018182.h00v10.001.2021125183755.h5,2021-05-05 18:47,830858
6,VNP46A3.A2018182.h00v11.001.2021125193512.h5,2021-05-05 19:57,654152
7,VNP46A3.A2018182.h00v13.001.2021125183811.h5,2021-05-05 18:49,656966
8,VNP46A3.A2018182.h00v14.001.2021125183750.h5,2021-05-05 18:47,608904
9,VNP46A3.A2018182.h00v15.001.2021125193502.h5,2021-05-05 19:57,608904
10,VNP46A3.A2018182.h00v16.001.2021125183811.h5,2021-05-05 18:42,608096
11,VNP46A3.A2018182.h01v02.001.2021126110703.h5,2021-05-06 11:19,608456
12,VNP46A3.A2018182.h01v03.001.2021125183737.h5,2021-05-05 18:47,608904
13,VNP46A3.A2018182.h01v06.001.2021125183749.h5,2021-05-05 18:44,618547
14,VNP46A3.A2018182.h01v08.001.2021125183819.h5,2021-05-05 18:49,612185
15,VNP46A3.A2018182.h01v16.001.2021125183809.h5,2021-05-05 18:42,1188567
16,VNP46A3.A2018182.h02v01.001.2021126110657.h5,2021-05-06 11:12,606208
17,VNP46A3.A2018182.h02v02.001.2021126110707.h5,2021-05-06 11:16,608456
18,VNP46A3.A2018182.h02v03.001.2021125183741.h5,2021-05-05 18:42,608904
19,VNP46A3.A2018182.h02v06.001.2021125183756.h5,2021-05-05 18:49,903241
20,VNP46A3.A2018182.h02v07.001.2021125183826.h5,2021-05-05 18:48,855149
21,VNP46A3.A2018182.h02v08.001.2021125183812.h5,2021-05-05 18:48,638298
22,VNP46A3.A2018182.h02v10.001.2021125183804.h5,2021-05-05 18:44,667637
23,VNP46A3.A2018182.h02v16.001.2021125183757.h5,2021-05-05 18:42,2448785
24,VNP46A3.A2018182.h03v02.001.2021126110707.h5,2021-05-06 11:12,608456
25,VNP46A3.A2018182.h03v03.001.2021125183744.h5,2021-05-05 18:46,608904
26,VNP46A3.A2018182.h03v09.001.2021125183834.h5,2021-05-05 18:47,635615
27,VNP46A3.A2018182.h03v10.001.2021125183859.h5,2021-05-05 18:51,966836
28,VNP46A3.A2018182.h03v11.001.2021125183807.h5,2021-05-05 18:44,628608
29,VNP46A3.A2018182.h03v16.001.2021125183757.h5,2021-05-05 18:43,5830497
30,VNP46A3.A2018182.h04v02.001.2021126110705.h5,2021-05-06 11:16,608456
31,VNP46A3.A2018182.h04v03.001.2021125183803.h5,2021-05-05 18:45,682413
32,VNP46A3.A2018182.h04v09.001.2021125183810.h5,2021-05-05 18:52,635775
33,VNP46A3.A2018182.h04v10.001.2021125183810.h5,2021-05-05 18:47,632654
34,VNP46A3.A2018182.h04v11.001.2021125183846.h5,2021-05-05 18:49,655536
35,VNP46A3.A2018182.h04v16.001.2021125183813.h5,2021-05-05 18:43,8302377
36,VNP46A3.A2018182.h05v01.001.2021126110704.h5,2021-05-06 11:12,606208
37,VNP46A3.A2018182.h05v02.001.2021126110706.h5,2021-05-06 11:16,608456
38,VNP46A3.A2018182.h05v03.001.2021125183811.h5,2021-05-05 18:47,2544404
39,VNP46A3.A2018182.h05v04.001.2021125183806.h5,2021-05-05 18:47,7334956
40,VNP46A3.A2018182.h05v05.001.2021125183853.h5,2021-05-05 18:48,3884302
41,VNP46A3.A2018182.h05v16.001.2021125183807.h5,2021-05-05 18:43,10930786
42,VNP46A3.A2018182.h06v01.001.2021126110701.h5,2021-05-06 11:12,606208
43,VNP46A3.A2018182.h06v02.001.2021126110705.h5,2021-05-06 11:16,608456
44,VNP46A3.A2018182.h06v03.001.2021125183759.h5,2021-05-05 18:54,2325310
45,VNP46A3.A2018182.h06v04.001.2021125183815.h5,2021-05-05 18:48,10776367
46,VNP46A3.A2018182.h06v05.001.2021125183820.h5,2021-05-05 18:56,13351892
47,VNP46A3.A2018182.h06v06.001.2021125183917.h5,2021-05-05 18:50,2339630
48,VNP46A3.A2018182.h06v16.001.2021125183822.h5,2021-05-05 18:44,10640824
49,VNP46A3.A2018182.h07v01.001.2021126110701.h5,2021-05-06 11:12,606208
50,VNP46A3.A2018182.h07v02.001.2021126110705.h5,2021-05-06 11:16,608368
51,VNP46A3.A2018182.h07v03.001.2021125183805.h5,2021-05-05 18:44,2508673
52,VNP46A3.A2018182.h07v04.001.2021125183817.h5,2021-05-05 18:45,11210073
53,VNP46A3.A2018182.h07v05.001.2021125183849.h5,2021-05-05 18:52,13932574
54,VNP46A3.A2018182.h07v06.001.2021125183820.h5,2021-05-05 18:45,11641655
55,VNP46A3.A2018182.h07v07.001.2021125183822.h5,2021-05-05 18:44,2343108
56,VNP46A3.A2018182.h07v16.001.2021125183841.h5,2021-05-05 18:44,8567092
57,VNP46A3.A2018182.h08v00.001.2021126110704.h5,2021-05-06 11:12,606208
58,VNP46A3.A2018182.h08v01.001.2021126110703.h5,2021-05-06 11:12,606208
59,VNP46A3.A2018182.h08v02.001.2021126110710.h5,2021-05-06 11:16,608456
60,VNP46A3.A2018182.h08v03.001.2021125183816.h5,2021-05-05 18:44,1781339
61,VNP46A3.A2018182.h08v04.001.2021125183820.h5,2021-05-05 18:45,14424347
62,VNP46A3.A2018182.h08v05.001.2021125183835.h5,2021-05-05 18:50,22537210
63,VNP46A3.A2018182.h08v06.001.2021125183856.h5,2021-05-05 18:49,8401846
64,VNP46A3.A2018182.h08v07.001.2021125183850.h5,2021-05-05 18:49,8218432
65,VNP46A3.A2018182.h08v08.001.2021125183837.h5,2021-05-05 18:49,630649
66,VNP46A3.A2018182.h08v09.001.2021125183843.h5,2021-05-05 18:48,808922
67,VNP46A3.A2018182.h08v16.001.2021125183833.h5,2021-05-05 18:44,9609094
68,VNP46A3.A2018182.h09v00.001.2021126110703.h5,2021-05-06 11:12,606208
69,VNP46A3.A2018182.h09v01.001.2021126110703.h5,2021-05-06 11:12,606208
70,VNP46A3.A2018182.h09v02.001.2021126110705.h5,2021-05-06 11:16,608368
71,VNP46A3.A2018182.h09v03.001.2021125183823.h5,2021-05-05 18:44,1753035
72,VNP46A3.A2018182.h09v04.001.2021125183855.h5,2021-05-05 18:52,18648887
73,VNP46A3.A2018182.h09v05.001.2021125183847.h5,2021-05-05 18:50,29158769
74,VNP46A3.A2018182.h09v06.001.2021125183837.h5,2021-05-05 18:48,6306403
75,VNP46A3.A2018182.h09v07.001.2021125183919.h5,2021-05-05 18:50,6839953
76,VNP46A3.A2018182.h09v08.001.2021125183850.h5,2021-05-05 18:44,1942728
77,VNP46A3.A2018182.h09v09.001.2021125183845.h5,2021-05-05 18:44,1986040
78,VNP46A3.A2018182.h09v16.001.2021125183850.h5,2021-05-05 18:44,8469241
79,VNP46A3.A2018182.h10v00.001.2021126110701.h5,2021-05-06 11:12,606208
80,VNP46A3.A2018182.h10v01.001.2021126110701.h5,2021-05-06 11:12,606208
81,VNP46A3.A2018182.h10v02.001.2021126110704.h5,2021-05-06 11:16,608456
82,VNP46A3.A2018182.h10v03.001.2021125183847.h5,2021-05-05 18:48,2010824
83,VNP46A3.A2018182.h10v04.001.2021125183847.h5,2021-05-05 18:49,18593243
84,VNP46A3.A2018182.h10v05.001.2021125193511.h5,2021-05-05 19:57,10288561
85,VNP46A3.A2018182.h10v06.001.2021125183846.h5,2021-05-05 18:49,2629458
86,VNP46A3.A2018182.h10v07.001.2021125183939.h5,2021-05-05 18:50,3859115
87,VNP46A3.A2018182.h10v08.001.2021125183853.h5,2021-05-05 18:45,12539036
88,VNP46A3.A2018182.h10v09.001.2021125183909.h5,2021-05-05 18:50,12229821
89,VNP46A3.A2018182.h10v10.001.2021125183934.h5,2021-05-05 18:50,7113618
90,VNP46A3.A2018182.h10v11.001.2021125183918.h5,2021-05-05 18:49,1938856
91,VNP46A3.A2018182.h10v12.001.2021125183913.h5,2021-05-05 18:49,7901011
