,name,last_modified,size
0,VNP46A3.A2018060.h00v01.001.2021125100105.h5,2021-05-05 10:08,1118125
1,VNP46A3.A2018060.h00v02.001.2021125122848.h5,2021-05-05 12:35,7322882
2,VNP46A3.A2018060.h00v03.001.2021125070136.h5,2021-05-05 07:09,852836
3,VNP46A3.A2018060.h00v06.001.2021125070116.h5,2021-05-05 07:10,613434
4,VNP46A3.A2018060.h00v09.001.2021125070208.h5,2021-05-05 07:14,630247
5,VNP46A3.A2018060.h00v10.001.2021125070154.h5,2021-05-05 07:12,812564
6,VNP46A3.A2018060.h00v11.001.2021125095646.h5,2021-05-05 10:08,651828
7,VNP46A3.A2018060.h00v13.001.2021125070204.h5,2021-05-05 07:10,656137
8,VNP46A3.A2018060.h00v14.001.2021125070303.h5,2021-05-05 07:13,608904
9,VNP46A3.A2018060.h00v15.001.2021125070225.h5,2021-05-05 07:10,608904
10,VNP46A3.A2018060.h00v16.001.2021125070224.h5,2021-05-05 07:10,615614
11,VNP46A3.A2018060.h00v17.001.2021125161539.h5,2021-05-05 16:34,608816
12,VNP46A3.A2018060.h01v02.001.2021125070224.h5,2021-05-05 07:12,12582504
13,VNP46A3.A2018060.h01v03.001.2021125070219.h5,2021-05-05 07:08,2400823
14,VNP46A3.A2018060.h01v06.001.2021125070259.h5,2021-05-05 07:14,619214
15,VNP46A3.A2018060.h01v08.001.2021125100512.h5,2021-05-05 10:34,613034
16,VNP46A3.A2018060.h01v16.001.2021125070246.h5,2021-05-05 07:09,608904
17,VNP46A3.A2018060.h01v17.001.2021125161542.h5,2021-05-05 16:30,608816
18,VNP46A3.A2018060.h02v01.001.2021125070248.h5,2021-05-05 07:10,2252007
19,VNP46A3.A2018060.h02v02.001.2021125100919.h5,2021-05-05 10:39,27815731
20,VNP46A3.A2018060.h02v03.001.2021125070302.h5,2021-05-05 07:15,5696825
21,VNP46A3.A2018060.h02v06.001.2021125070345.h5,2021-05-05 07:15,871020
22,VNP46A3.A2018060.h02v07.001.2021125070309.h5,2021-05-05 07:09,783670
23,VNP46A3.A2018060.h02v08.001.2021125070313.h5,2021-05-05 07:10,637568
24,VNP46A3.A2018060.h02v10.001.2021125070403.h5,2021-05-05 07:17,666762
25,VNP46A3.A2018060.h02v16.001.2021125070311.h5,2021-05-05 07:10,608904
26,VNP46A3.A2018060.h02v17.001.2021125161536.h5,2021-05-05 16:30,608816
27,VNP46A3.A2018060.h03v02.001.2021125070313.h5,2021-05-05 07:13,32403954
28,VNP46A3.A2018060.h03v03.001.2021125070326.h5,2021-05-05 07:17,887079
29,VNP46A3.A2018060.h03v09.001.2021125070344.h5,2021-05-05 07:16,636976
30,VNP46A3.A2018060.h03v10.001.2021125070323.h5,2021-05-05 07:12,956395
31,VNP46A3.A2018060.h03v11.001.2021125070400.h5,2021-05-05 07:14,630578
32,VNP46A3.A2018060.h03v16.001.2021125070316.h5,2021-05-05 07:08,878774
33,VNP46A3.A2018060.h03v17.001.2021125161542.h5,2021-05-05 16:30,608816
34,VNP46A3.A2018060.h04v02.001.2021125070321.h5,2021-05-05 07:10,31661059
35,VNP46A3.A2018060.h04v03.001.2021125070403.h5,2021-05-05 07:17,11103717
36,VNP46A3.A2018060.h04v09.001.2021125070410.h5,2021-05-05 07:13,635695
37,VNP46A3.A2018060.h04v10.001.2021125070350.h5,2021-05-05 07:10,632462
38,VNP46A3.A2018060.h04v11.001.2021125070341.h5,2021-05-05 07:10,658505
39,VNP46A3.A2018060.h04v16.001.2021125070329.h5,2021-05-05 07:08,2424899
40,VNP46A3.A2018060.h04v17.001.2021125161535.h5,2021-05-05 16:30,608816
41,VNP46A3.A2018060.h05v01.001.2021125070329.h5,2021-05-05 07:12,3321238
42,VNP46A3.A2018060.h05v02.001.2021125100640.h5,2021-05-05 10:34,31777665
43,VNP46A3.A2018060.h05v03.001.2021125070350.h5,2021-05-05 07:12,30692722
44,VNP46A3.A2018060.h05v04.001.2021125070358.h5,2021-05-05 07:10,12723691
45,VNP46A3.A2018060.h05v05.001.2021125070441.h5,2021-05-05 07:13,4186206
46,VNP46A3.A2018060.h05v16.001.2021125070400.h5,2021-05-05 07:09,3159373
47,VNP46A3.A2018060.h05v17.001.2021125161538.h5,2021-05-05 16:30,608816
48,VNP46A3.A2018060.h06v01.001.2021125070405.h5,2021-05-05 07:15,7430560
49,VNP46A3.A2018060.h06v02.001.2021125070438.h5,2021-05-05 07:17,25514655
50,VNP46A3.A2018060.h06v03.001.2021125070414.h5,2021-05-05 07:17,32639206
51,VNP46A3.A2018060.h06v04.001.2021125070421.h5,2021-05-05 07:15,28163171
52,VNP46A3.A2018060.h06v05.001.2021125070440.h5,2021-05-05 07:22,15496172
53,VNP46A3.A2018060.h06v06.001.2021125070418.h5,2021-05-05 07:17,2499452
54,VNP46A3.A2018060.h06v16.001.2021125070418.h5,2021-05-05 07:13,2740718
55,VNP46A3.A2018060.h06v17.001.2021125161538.h5,2021-05-05 16:30,608816
56,VNP46A3.A2018060.h07v01.001.2021125070414.h5,2021-05-05 07:18,6000244
57,VNP46A3.A2018060.h07v02.001.2021125070417.h5,2021-05-05 07:12,19443162
58,VNP46A3.A2018060.h07v03.001.2021125070503.h5,2021-05-05 07:17,30866432
59,VNP46A3.A2018060.h07v04.001.2021125070532.h5,2021-05-05 07:18,24281816
60,VNP46A3.A2018060.h07v05.001.2021125070447.h5,2021-05-05 07:17,16091904
61,VNP46A3.A2018060.h07v06.001.2021125070440.h5,2021-05-05 07:21,12194898
62,VNP46A3.A2018060.h07v07.001.2021125070653.h5,2021-05-05 07:22,2496697
63,VNP46A3.A2018060.h07v16.001.2021125070536.h5,2021-05-05 07:12,1877410
64,VNP46A3.A2018060.h07v17.001.2021125161549.h5,2021-05-05 16:34,608816
65,VNP46A3.A2018060.h08v00.001.2021125161544.h5,2021-05-05 16:30,608272
66,VNP46A3.A2018060.h08v01.001.2021125070538.h5,2021-05-05 07:13,6869722
67,VNP46A3.A2018060.h08v02.001.2021125070542.h5,2021-05-05 07:12,14938056
68,VNP46A3.A2018060.h08v03.001.2021125070642.h5,2021-05-05 07:17,27313564
69,VNP46A3.A2018060.h08v04.001.2021125101229.h5,2021-05-05 10:39,30825389
70,VNP46A3.A2018060.h08v05.001.2021125070557.h5,2021-05-05 07:17,22784142
71,VNP46A3.A2018060.h08v06.001.2021125070638.h5,2021-05-05 07:18,9463415
72,VNP46A3.A2018060.h08v07.001.2021125070622.h5,2021-05-05 07:15,9341313
73,VNP46A3.A2018060.h08v08.001.2021125070622.h5,2021-05-05 07:15,630569
74,VNP46A3.A2018060.h08v09.001.2021125070634.h5,2021-05-05 07:15,763469
75,VNP46A3.A2018060.h08v16.001.2021125070555.h5,2021-05-05 07:12,2937370
76,VNP46A3.A2018060.h08v17.001.2021125161553.h5,2021-05-05 16:30,608728
77,VNP46A3.A2018060.h09v00.001.2021125161558.h5,2021-05-05 16:30,608272
78,VNP46A3.A2018060.h09v01.001.2021125070614.h5,2021-05-05 07:15,9426679
79,VNP46A3.A2018060.h09v02.001.2021125070645.h5,2021-05-05 07:17,8219101
80,VNP46A3.A2018060.h09v03.001.2021125100816.h5,2021-05-05 10:34,13605438
81,VNP46A3.A2018060.h09v04.001.2021125101005.h5,2021-05-05 10:34,32438457
82,VNP46A3.A2018060.h09v05.001.2021125070720.h5,2021-05-05 07:18,28705450
83,VNP46A3.A2018060.h09v06.001.2021125070651.h5,2021-05-05 07:18,6670992
84,VNP46A3.A2018060.h09v07.001.2021125122710.h5,2021-05-05 12:33,7421396
85,VNP46A3.A2018060.h09v08.001.2021125070645.h5,2021-05-05 07:16,2241140
86,VNP46A3.A2018060.h09v09.001.2021125070648.h5,2021-05-05 07:12,1939289
87,VNP46A3.A2018060.h09v16.001.2021125070636.h5,2021-05-05 07:13,2511762
88,VNP46A3.A2018060.h09v17.001.2021125161604.h5,2021-05-05 16:30,608728
89,VNP46A3.A2018060.h10v00.001.2021125161555.h5,2021-05-05 16:30,608272
90,VNP46A3.A2018060.h10v01.001.2021125070643.h5,2021-05-05 07:15,5881871
91,VNP46A3.A2018060.h10v02.001.2021125070647.h5,2021-05-05 07:17,11705994
92,VNP46A3.A2018060.h10v03.001.2021125070730.h5,2021-05-05 07:21,19098084
93,VNP46A3.A2018060.h10v04.001.2021125070735.h5,2021-05-05 07:21,37622244
94,VNP46A3.A2018060.h10v05.001.2021125070733.h5,2021-05-05 07:20,10409312
95,VNP46A3.A2018060.h10v06.001.2021125070736.h5,2021-05-05 07:18,2851033
96,VNP46A3.A2018060.h10v07.001.2021125070722.h5,2021-05-05 07:22,4262790
97,VNP46A3.A2018060.h10v08.001.2021125070733.h5,2021-05-05 07:18,13016878
98,VNP46A3.A2018060.h10v09.001.2021125070705.h5,2021-05-05 07:18,12209373
99,VNP46A3.A2018060.h10v10.001.2021125070756.h5,2021-05-05 07:18,6769338
100,VNP46A3.A2018060.h10v11.001.2021125070745.h5,2021-05-05 07:18,1555105
101,VNP46A3.A2018060.h10v12.001.2021125122722.h5,2021-05-05 12:34,4341551
102,VNP46A3.A2018060.h10v13.001.2021125070730.h5,2021-05-05 07:17,6970092
103,VNP46A3.A2018060.h10v14.001.2021125070729.h5,2021-05-05 07:13,3428569
104,VNP46A3.A2018060.h10v15.001.2021125070748.h5,2021-05-05 07:18,1038417
105,VNP46A3.A2018060.h10v16.001.2021125070737.h5,2021-05-05 07:17,3187196
106,VNP46A3.A2018060.h10v17.001.2021125161601.h5,2021-05-05 16:34,608728
107,VNP46A3.A2018060.h11v00.001.2021125161601.h5,2021-05-05 16:30,608272
108,VNP46A3.A2018060.h11v01.001.2021125070745.h5,2021-05-05 07:15,2792173
109,VNP46A3.A2018060.h11v02.001.2021125070813.h5,2021-05-05 07:18,11532898
110,VNP46A3.A2018060.h11v03.001.2021125070752.h5,2021-05-05 07:20,23284521
111,VNP46A3.A2018060.h11v04.001.2021125070841.h5,2021-05-05 07:18,13091309
