,name,last_modified,size
0,VNP46A3.A2016306.h00v01.001.2021126144858.h5,2021-05-06 14:57,894908
1,VNP46A3.A2016306.h00v02.001.2021126144840.h5,2021-05-06 14:57,6456327
2,VNP46A3.A2016306.h00v03.001.2021126144738.h5,2021-05-06 14:57,907282
3,VNP46A3.A2016306.h00v06.001.2021126144746.h5,2021-05-06 14:57,613548
4,VNP46A3.A2016306.h00v09.001.2021126144745.h5,2021-05-06 14:57,631097
5,VNP46A3.A2016306.h00v10.001.2021126144839.h5,2021-05-06 14:57,825270
6,VNP46A3.A2016306.h00v11.001.2021126144803.h5,2021-05-06 14:57,653331
7,VNP46A3.A2016306.h00v13.001.2021126151120.h5,2021-05-06 15:16,653907
8,VNP46A3.A2016306.h00v14.001.2021126145824.h5,2021-05-06 15:04,608816
9,VNP46A3.A2016306.h00v15.001.2021126145648.h5,2021-05-06 15:04,608816
10,VNP46A3.A2016306.h00v16.001.2021126185817.h5,2021-05-06 19:05,606208
11,VNP46A3.A2016306.h01v02.001.2021126145936.h5,2021-05-06 15:07,12192993
12,VNP46A3.A2016306.h01v03.001.2021126144840.h5,2021-05-06 14:57,2491798
13,VNP46A3.A2016306.h01v06.001.2021126144745.h5,2021-05-06 14:57,619295
14,VNP46A3.A2016306.h01v08.001.2021126144830.h5,2021-05-06 14:57,612974
15,VNP46A3.A2016306.h01v16.001.2021126185720.h5,2021-05-06 19:05,606296
16,VNP46A3.A2016306.h02v01.001.2021126144905.h5,2021-05-06 14:57,2376211
17,VNP46A3.A2016306.h02v02.001.2021126150307.h5,2021-05-06 15:13,27161142
18,VNP46A3.A2016306.h02v03.001.2021126144801.h5,2021-05-06 14:57,5464262
19,VNP46A3.A2016306.h02v06.001.2021126144658.h5,2021-05-06 14:57,889934
20,VNP46A3.A2016306.h02v07.001.2021126144712.h5,2021-05-06 15:04,776823
21,VNP46A3.A2016306.h02v08.001.2021126145148.h5,2021-05-06 14:57,638094
22,VNP46A3.A2016306.h02v10.001.2021126145057.h5,2021-05-06 14:57,667359
23,VNP46A3.A2016306.h02v16.001.2021126185948.h5,2021-05-06 19:09,606296
24,VNP46A3.A2016306.h03v02.001.2021126145040.h5,2021-05-06 15:04,28876898
25,VNP46A3.A2016306.h03v03.001.2021126150318.h5,2021-05-06 15:08,804298
26,VNP46A3.A2016306.h03v09.001.2021126145329.h5,2021-05-06 15:04,633594
27,VNP46A3.A2016306.h03v10.001.2021126144855.h5,2021-05-06 14:57,960127
28,VNP46A3.A2016306.h03v11.001.2021126150732.h5,2021-05-06 15:13,630823
29,VNP46A3.A2016306.h03v16.001.2021126185817.h5,2021-05-06 19:05,606208
30,VNP46A3.A2016306.h04v02.001.2021126144819.h5,2021-05-06 14:57,27869533
31,VNP46A3.A2016306.h04v03.001.2021126145232.h5,2021-05-06 15:04,9545459
32,VNP46A3.A2016306.h04v09.001.2021126144850.h5,2021-05-06 14:57,632196
33,VNP46A3.A2016306.h04v10.001.2021126144919.h5,2021-05-06 14:57,631701
34,VNP46A3.A2016306.h04v11.001.2021126144819.h5,2021-05-06 14:57,660404
35,VNP46A3.A2016306.h04v16.001.2021126185914.h5,2021-05-06 19:05,606296
36,VNP46A3.A2016306.h05v01.001.2021126144741.h5,2021-05-06 15:07,3391323
37,VNP46A3.A2016306.h05v02.001.2021126144921.h5,2021-05-06 15:07,27399311
38,VNP46A3.A2016306.h05v03.001.2021126145218.h5,2021-05-06 15:04,23626794
39,VNP46A3.A2016306.h05v04.001.2021126144828.h5,2021-05-06 15:07,9777717
40,VNP46A3.A2016306.h05v05.001.2021126145232.h5,2021-05-06 15:04,3855489
41,VNP46A3.A2016306.h05v16.001.2021126185809.h5,2021-05-06 19:05,606208
42,VNP46A3.A2016306.h06v01.001.2021126144808.h5,2021-05-06 14:57,7943313
43,VNP46A3.A2016306.h06v02.001.2021126144903.h5,2021-05-06 14:57,22536346
44,VNP46A3.A2016306.h06v03.001.2021126145109.h5,2021-05-06 15:04,22696340
45,VNP46A3.A2016306.h06v04.001.2021126144846.h5,2021-05-06 14:57,16288319
46,VNP46A3.A2016306.h06v05.001.2021126144841.h5,2021-05-06 14:57,14063757
47,VNP46A3.A2016306.h06v06.001.2021126144853.h5,2021-05-06 14:57,2850817
48,VNP46A3.A2016306.h06v16.001.2021126185722.h5,2021-05-06 19:05,606208
49,VNP46A3.A2016306.h07v01.001.2021126145214.h5,2021-05-06 15:04,6669446
50,VNP46A3.A2016306.h07v02.001.2021126144901.h5,2021-05-06 14:57,21979845
51,VNP46A3.A2016306.h07v03.001.2021126145022.h5,2021-05-06 15:04,23639233
52,VNP46A3.A2016306.h07v04.001.2021126144910.h5,2021-05-06 14:57,16143343
53,VNP46A3.A2016306.h07v05.001.2021126145143.h5,2021-05-06 15:04,14742058
54,VNP46A3.A2016306.h07v06.001.2021126144858.h5,2021-05-06 14:57,11386023
55,VNP46A3.A2016306.h07v07.001.2021126144918.h5,2021-05-06 14:57,2254741
56,VNP46A3.A2016306.h07v16.001.2021126185723.h5,2021-05-06 19:05,606208
57,VNP46A3.A2016306.h08v00.001.2021126145301.h5,2021-05-06 14:57,2098816
58,VNP46A3.A2016306.h08v01.001.2021126144903.h5,2021-05-06 14:57,9214236
59,VNP46A3.A2016306.h08v02.001.2021126145016.h5,2021-05-06 14:57,18106524
60,VNP46A3.A2016306.h08v03.001.2021126145140.h5,2021-05-06 15:04,21764085
61,VNP46A3.A2016306.h08v04.001.2021126145321.h5,2021-05-06 15:04,18337829
62,VNP46A3.A2016306.h08v05.001.2021126145244.h5,2021-05-06 15:04,22234750
63,VNP46A3.A2016306.h08v06.001.2021126145247.h5,2021-05-06 15:04,8872955
64,VNP46A3.A2016306.h08v07.001.2021126145312.h5,2021-05-06 15:04,8701945
65,VNP46A3.A2016306.h08v08.001.2021126150502.h5,2021-05-06 15:13,627714
66,VNP46A3.A2016306.h08v09.001.2021126150515.h5,2021-05-06 15:10,750853
67,VNP46A3.A2016306.h08v16.001.2021126185809.h5,2021-05-06 19:05,606296
