,name,last_modified,size
0,VNP46A3.A2012092.h00v00.001.2021124112336.h5,2021-05-04 11:25,606208
1,VNP46A3.A2012092.h00v01.001.2021124112342.h5,2021-05-04 11:27,607824
2,VNP46A3.A2012092.h00v02.001.2021118041318.h5,2021-04-28 17:47,1143192
3,VNP46A3.A2012092.h00v03.001.2021118041331.h5,2021-04-28 17:47,905224
4,VNP46A3.A2012092.h00v04.001.2021118041108.h5,2021-04-28 17:47,608816
5,VNP46A3.A2012092.h00v05.001.2021118041321.h5,2021-04-28 17:47,608816
6,VNP46A3.A2012092.h00v06.001.2021118041122.h5,2021-04-28 17:47,613527
7,VNP46A3.A2012092.h00v07.001.2021118041331.h5,2021-04-28 17:47,608816
8,VNP46A3.A2012092.h00v08.001.2021118041059.h5,2021-04-28 17:47,610322
9,VNP46A3.A2012092.h00v09.001.2021118041014.h5,2021-04-28 17:47,633125
10,VNP46A3.A2012092.h00v10.001.2021118041302.h5,2021-04-28 17:47,814402
11,VNP46A3.A2012092.h00v11.001.2021118041430.h5,2021-04-28 17:47,649626
12,VNP46A3.A2012092.h00v12.001.2021118041243.h5,2021-04-28 17:47,608816
13,VNP46A3.A2012092.h00v13.001.2021118041041.h5,2021-04-28 17:47,660794
14,VNP46A3.A2012092.h00v14.001.2021118041406.h5,2021-04-28 17:47,608816
15,VNP46A3.A2012092.h00v15.001.2021118153801.h5,2021-04-28 19:02,608816
16,VNP46A3.A2012092.h00v16.001.2021118041433.h5,2021-04-28 17:47,679502
17,VNP46A3.A2012092.h00v17.001.2021118041428.h5,2021-04-28 17:47,1606080
18,VNP46A3.A2012092.h01v00.001.2021124112336.h5,2021-05-04 11:25,606208
19,VNP46A3.A2012092.h01v01.001.2021124112343.h5,2021-05-04 11:28,607824
20,VNP46A3.A2012092.h01v02.001.2021118041511.h5,2021-04-28 17:47,5486252
21,VNP46A3.A2012092.h01v03.001.2021118041459.h5,2021-04-28 17:50,2251892
22,VNP46A3.A2012092.h01v04.001.2021118041244.h5,2021-04-28 17:50,608816
23,VNP46A3.A2012092.h01v05.001.2021118041156.h5,2021-04-28 17:47,608816
