,name,last_modified,size
0,VNP46A3.A2022182.h00v02.001.2022249173644.h5,2022-09-06 17:40,609256
1,VNP46A3.A2022182.h00v03.001.2022249173758.h5,2022-09-06 17:45,609616
2,VNP46A3.A2022182.h00v06.001.2022249173653.h5,2022-09-06 17:43,613849
3,VNP46A3.A2022182.h00v09.001.2022249173656.h5,2022-09-06 17:42,632657
4,VNP46A3.A2022182.h00v10.001.2022249173659.h5,2022-09-06 17:43,834163
5,VNP46A3.A2022182.h00v11.001.2022249173702.h5,2022-09-06 17:42,656781
6,VNP46A3.A2022182.h00v13.001.2022249173722.h5,2022-09-06 17:43,656371
7,VNP46A3.A2022182.h00v14.001.2022249173801.h5,2022-09-06 17:46,609616
8,VNP46A3.A2022182.h00v15.001.2022249173712.h5,2022-09-06 17:43,609616
9,VNP46A3.A2022182.h00v16.001.2022249173721.h5,2022-09-06 17:40,632081
10,VNP46A3.A2022182.h01v02.001.2022249173724.h5,2022-09-06 17:41,609168
11,VNP46A3.A2022182.h01v03.001.2022249173750.h5,2022-09-06 17:42,609616
12,VNP46A3.A2022182.h01v06.001.2022249173751.h5,2022-09-06 17:43,619645
13,VNP46A3.A2022182.h01v08.001.2022249173743.h5,2022-09-06 17:43,613437
14,VNP46A3.A2022182.h01v16.001.2022249173834.h5,2022-09-06 17:41,842214
15,VNP46A3.A2022182.h02v02.001.2022249173745.h5,2022-09-06 17:41,609168
16,VNP46A3.A2022182.h02v03.001.2022249173916.h5,2022-09-06 17:44,609616
17,VNP46A3.A2022182.h02v06.001.2022249173818.h5,2022-09-06 17:43,896289
18,VNP46A3.A2022182.h02v07.001.2022249173817.h5,2022-09-06 17:44,792800
19,VNP46A3.A2022182.h02v08.001.2022249173818.h5,2022-09-06 17:44,636446
20,VNP46A3.A2022182.h02v10.001.2022249173816.h5,2022-09-06 17:43,665621
21,VNP46A3.A2022182.h02v16.001.2022249173821.h5,2022-09-06 17:41,1721727
22,VNP46A3.A2022182.h03v02.001.2022249173822.h5,2022-09-06 17:42,609168
23,VNP46A3.A2022182.h03v03.001.2022249173816.h5,2022-09-06 17:42,609616
24,VNP46A3.A2022182.h03v09.001.2022249173819.h5,2022-09-06 17:45,636087
25,VNP46A3.A2022182.h03v10.001.2022249173844.h5,2022-09-06 17:46,951348
26,VNP46A3.A2022182.h03v11.001.2022249173843.h5,2022-09-06 17:58,629587
27,VNP46A3.A2022182.h03v16.001.2022249173832.h5,2022-09-06 17:42,3732430
28,VNP46A3.A2022182.h04v02.001.2022249173837.h5,2022-09-06 17:41,609072
29,VNP46A3.A2022182.h04v03.001.2022249173836.h5,2022-09-06 17:42,609616
30,VNP46A3.A2022182.h04v09.001.2022249173835.h5,2022-09-06 17:45,634547
31,VNP46A3.A2022182.h04v10.001.2022249173835.h5,2022-09-06 17:45,631994
32,VNP46A3.A2022182.h04v11.001.2022249173841.h5,2022-09-06 17:44,655818
33,VNP46A3.A2022182.h04v16.001.2022249173834.h5,2022-09-06 17:41,6052949
34,VNP46A3.A2022182.h05v02.001.2022249173943.h5,2022-09-06 17:43,609168
35,VNP46A3.A2022182.h05v03.001.2022249173843.h5,2022-09-06 17:45,1179883
36,VNP46A3.A2022182.h05v04.001.2022249173853.h5,2022-09-06 17:44,6949167
37,VNP46A3.A2022182.h05v05.001.2022249173855.h5,2022-09-06 17:45,3860000
38,VNP46A3.A2022182.h05v16.001.2022249173906.h5,2022-09-06 17:42,7812131
39,VNP46A3.A2022182.h06v02.001.2022249173901.h5,2022-09-06 17:42,609168
40,VNP46A3.A2022182.h06v03.001.2022249173945.h5,2022-09-06 17:43,1351231
41,VNP46A3.A2022182.h06v04.001.2022249173918.h5,2022-09-06 17:46,9676749
42,VNP46A3.A2022182.h06v05.001.2022249173907.h5,2022-09-06 17:45,12225998
43,VNP46A3.A2022182.h06v06.001.2022249173914.h5,2022-09-06 17:44,2243019
44,VNP46A3.A2022182.h06v16.001.2022249173910.h5,2022-09-06 17:42,7930526
45,VNP46A3.A2022182.h07v02.001.2022249174014.h5,2022-09-06 17:43,609072
46,VNP46A3.A2022182.h07v03.001.2022249173925.h5,2022-09-06 17:43,1270828
47,VNP46A3.A2022182.h07v04.001.2022249173932.h5,2022-09-06 17:45,10463848
48,VNP46A3.A2022182.h07v05.001.2022249173924.h5,2022-09-06 17:48,14150756
49,VNP46A3.A2022182.h07v06.001.2022249173924.h5,2022-09-06 17:45,11404566
50,VNP46A3.A2022182.h07v07.001.2022249173932.h5,2022-09-06 17:46,2099565
51,VNP46A3.A2022182.h07v16.001.2022249173937.h5,2022-09-06 17:44,7795154
52,VNP46A3.A2022182.h08v02.001.2022249173937.h5,2022-09-06 17:43,609168
53,VNP46A3.A2022182.h08v03.001.2022249174017.h5,2022-09-06 17:45,1110328
54,VNP46A3.A2022182.h08v04.001.2022249173938.h5,2022-09-06 17:45,14806032
55,VNP46A3.A2022182.h08v05.001.2022249173950.h5,2022-09-06 17:47,22341578
56,VNP46A3.A2022182.h08v06.001.2022249173942.h5,2022-09-06 17:45,8408966
57,VNP46A3.A2022182.h08v07.001.2022249173947.h5,2022-09-06 17:48,8175789
58,VNP46A3.A2022182.h08v08.001.2022249174233.h5,2022-09-06 17:48,631369
