,name,last_modified,size
0,VNP46A3.A2013001.h00v01.001.2021124164246.h5,2021-05-04 16:47,828396
1,VNP46A3.A2013001.h00v02.001.2021125040922.h5,2021-05-05 04:16,4789319
2,VNP46A3.A2013001.h00v03.001.2021125001127.h5,2021-05-05 00:23,966011
3,VNP46A3.A2013001.h00v06.001.2021124165036.h5,2021-05-04 16:59,613007
4,VNP46A3.A2013001.h00v09.001.2021124163403.h5,2021-05-04 16:41,621977
5,VNP46A3.A2013001.h00v10.001.2021125001126.h5,2021-05-05 00:23,772958
6,VNP46A3.A2013001.h00v11.001.2021125001119.h5,2021-05-05 00:29,651622
7,VNP46A3.A2013001.h00v13.001.2021125001122.h5,2021-05-05 00:23,656802
8,VNP46A3.A2013001.h00v14.001.2021125004049.h5,2021-05-05 00:47,608904
9,VNP46A3.A2013001.h00v15.001.2021125004053.h5,2021-05-05 00:54,608904
10,VNP46A3.A2013001.h01v02.001.2021125005128.h5,2021-05-05 00:58,9299593
11,VNP46A3.A2013001.h01v03.001.2021124165434.h5,2021-05-04 17:01,2666419
12,VNP46A3.A2013001.h01v06.001.2021125004525.h5,2021-05-05 00:52,619753
13,VNP46A3.A2013001.h01v08.001.2021125005500.h5,2021-05-05 01:03,612293
14,VNP46A3.A2013001.h02v01.001.2021125004052.h5,2021-05-05 00:57,2272275
15,VNP46A3.A2013001.h02v02.001.2021124164927.h5,2021-05-04 16:58,21664632
16,VNP46A3.A2013001.h02v03.001.2021125073003.h5,2021-05-05 07:41,5464182
17,VNP46A3.A2013001.h02v06.001.2021125004056.h5,2021-05-05 01:01,883586
18,VNP46A3.A2013001.h02v07.001.2021125004609.h5,2021-05-05 00:54,785719
19,VNP46A3.A2013001.h02v08.001.2021124163404.h5,2021-05-04 16:41,634117
20,VNP46A3.A2013001.h02v10.001.2021124163435.h5,2021-05-04 16:42,651725
21,VNP46A3.A2013001.h03v02.001.2021125001126.h5,2021-05-05 00:20,21828270
22,VNP46A3.A2013001.h03v03.001.2021124163403.h5,2021-05-04 16:42,759390
23,VNP46A3.A2013001.h03v09.001.2021124163401.h5,2021-05-04 16:43,632912
24,VNP46A3.A2013001.h03v10.001.2021124163400.h5,2021-05-04 16:45,855449
25,VNP46A3.A2013001.h03v11.001.2021124163401.h5,2021-05-04 16:43,624252
26,VNP46A3.A2013001.h04v02.001.2021124163402.h5,2021-05-04 16:45,22248950
27,VNP46A3.A2013001.h04v03.001.2021125001136.h5,2021-05-05 00:19,7651539
28,VNP46A3.A2013001.h04v09.001.2021124163402.h5,2021-05-04 16:45,632536
29,VNP46A3.A2013001.h04v10.001.2021125040058.h5,2021-05-05 04:12,625833
30,VNP46A3.A2013001.h04v11.001.2021124163359.h5,2021-05-04 16:43,648211
31,VNP46A3.A2013001.h05v01.001.2021125001144.h5,2021-05-05 00:18,3486907
32,VNP46A3.A2013001.h05v02.001.2021124163401.h5,2021-05-04 16:47,22452105
33,VNP46A3.A2013001.h05v03.001.2021125001157.h5,2021-05-05 00:39,27090915
34,VNP46A3.A2013001.h05v04.001.2021124163404.h5,2021-05-04 16:47,15476383
35,VNP46A3.A2013001.h05v05.001.2021125040531.h5,2021-05-05 04:29,4096816
36,VNP46A3.A2013001.h06v01.001.2021125041355.h5,2021-05-05 04:21,7952433
37,VNP46A3.A2013001.h06v02.001.2021125041318.h5,2021-05-05 04:22,18914242
38,VNP46A3.A2013001.h06v03.001.2021125041559.h5,2021-05-05 04:24,28496600
39,VNP46A3.A2013001.h06v04.001.2021124163404.h5,2021-05-04 16:52,28821772
40,VNP46A3.A2013001.h06v05.001.2021125040254.h5,2021-05-05 04:12,19265109
41,VNP46A3.A2013001.h06v06.001.2021124163435.h5,2021-05-04 16:47,2519640
42,VNP46A3.A2013001.h07v01.001.2021124163430.h5,2021-05-04 16:42,6232942
43,VNP46A3.A2013001.h07v02.001.2021124163431.h5,2021-05-04 16:47,16755060
44,VNP46A3.A2013001.h07v03.001.2021124163432.h5,2021-05-04 16:47,25763095
45,VNP46A3.A2013001.h07v04.001.2021124163434.h5,2021-05-04 16:47,27625354
46,VNP46A3.A2013001.h07v05.001.2021124163430.h5,2021-05-04 16:45,22491489
47,VNP46A3.A2013001.h07v06.001.2021124163432.h5,2021-05-04 16:47,11535362
48,VNP46A3.A2013001.h07v07.001.2021124163431.h5,2021-05-04 16:45,2119192
49,VNP46A3.A2013001.h08v00.001.2021124163433.h5,2021-05-04 16:36,1805983
50,VNP46A3.A2013001.h08v01.001.2021124163428.h5,2021-05-04 16:42,8854649
51,VNP46A3.A2013001.h08v02.001.2021124163430.h5,2021-05-04 16:47,14692468
52,VNP46A3.A2013001.h08v03.001.2021124163434.h5,2021-05-04 16:49,27807565
53,VNP46A3.A2013001.h08v04.001.2021124163431.h5,2021-05-04 16:47,33542113
54,VNP46A3.A2013001.h08v05.001.2021124163433.h5,2021-05-04 16:47,25689780
55,VNP46A3.A2013001.h08v06.001.2021124163431.h5,2021-05-04 16:45,8899766
56,VNP46A3.A2013001.h08v07.001.2021124163431.h5,2021-05-04 16:45,8663848
57,VNP46A3.A2013001.h08v08.001.2021124163435.h5,2021-05-04 16:45,628644
58,VNP46A3.A2013001.h08v09.001.2021124163432.h5,2021-05-04 16:47,765155
59,VNP46A3.A2013001.h09v00.001.2021124163436.h5,2021-05-04 16:36,3366352
60,VNP46A3.A2013001.h09v01.001.2021124163428.h5,2021-05-04 16:42,13398522
