,name,last_modified,size
0,VNP46A3.A2020214.h00v01.001.2021126110958.h5,2021-05-06 11:16,607104
1,VNP46A3.A2020214.h00v02.001.2021125212012.h5,2021-05-05 21:32,619219
2,VNP46A3.A2020214.h00v03.001.2021125211632.h5,2021-05-05 21:32,852412
3,VNP46A3.A2020214.h00v06.001.2021125211629.h5,2021-05-05 21:32,613278
4,VNP46A3.A2020214.h00v09.001.2021125211632.h5,2021-05-05 21:32,630856
5,VNP46A3.A2020214.h00v10.001.2021125211633.h5,2021-05-05 21:32,820096
6,VNP46A3.A2020214.h00v11.001.2021125211635.h5,2021-05-05 21:32,653796
7,VNP46A3.A2020214.h00v13.001.2021125211636.h5,2021-05-05 21:32,652710
8,VNP46A3.A2020214.h00v14.001.2021125211635.h5,2021-05-05 21:32,608904
9,VNP46A3.A2020214.h00v15.001.2021125211635.h5,2021-05-05 21:32,608904
10,VNP46A3.A2020214.h00v16.001.2021125211918.h5,2021-05-05 21:32,633997
11,VNP46A3.A2020214.h00v17.001.2021125211636.h5,2021-05-05 21:28,611278
12,VNP46A3.A2020214.h01v02.001.2021125211642.h5,2021-05-05 21:32,1015803
13,VNP46A3.A2020214.h01v03.001.2021125211643.h5,2021-05-05 21:32,1416143
14,VNP46A3.A2020214.h01v06.001.2021125211640.h5,2021-05-05 21:32,618391
15,VNP46A3.A2020214.h01v08.001.2021125211643.h5,2021-05-05 21:32,612611
16,VNP46A3.A2020214.h01v16.001.2021125211821.h5,2021-05-05 21:32,972055
17,VNP46A3.A2020214.h01v17.001.2021125211639.h5,2021-05-05 21:28,751265
18,VNP46A3.A2020214.h02v01.001.2021126110956.h5,2021-05-06 11:16,607104
19,VNP46A3.A2020214.h02v02.001.2021125211649.h5,2021-05-05 21:32,1147120
20,VNP46A3.A2020214.h02v03.001.2021125211649.h5,2021-05-05 21:32,1962101
21,VNP46A3.A2020214.h02v06.001.2021125212449.h5,2021-05-05 21:32,886198
22,VNP46A3.A2020214.h02v07.001.2021125211654.h5,2021-05-05 21:32,781471
23,VNP46A3.A2020214.h02v08.001.2021125211649.h5,2021-05-05 21:32,636820
24,VNP46A3.A2020214.h02v10.001.2021125211648.h5,2021-05-05 21:32,665427
25,VNP46A3.A2020214.h02v16.001.2021125211924.h5,2021-05-05 21:32,2005749
26,VNP46A3.A2020214.h02v17.001.2021125211659.h5,2021-05-05 21:28,1441927
27,VNP46A3.A2020214.h03v02.001.2021125211658.h5,2021-05-05 21:32,1664806
28,VNP46A3.A2020214.h03v03.001.2021125211653.h5,2021-05-05 21:32,664736
29,VNP46A3.A2020214.h03v09.001.2021125211820.h5,2021-05-05 21:32,635425
